Cal Date	Year	Month	Day	Pct Change Apple	Price Apple
20090610	2009	6	10	-1.7307	140.25
20090611	2009	6	11	-0.2139	139.95
20090612	2009	6	12	-2.1293	136.97
20090615	2009	6	15	-0.6425	136.09
20090616	2009	6	16	0.1911	136.35001
20090617	2009	6	17	-0.5647	135.58
20090618	2009	6	18	0.2213	135.88
20090619	2009	6	19	2.6494	139.48
20090622	2009	6	22	-1.5128	137.37
20090623	2009	6	23	-2.4459	134.00999
20090624	2009	6	24	1.6491	136.22
20090625	2009	6	25	2.6721	139.86
20090626	2009	6	26	1.8447	142.44
20090629	2009	6	29	-0.33	141.97
20090630	2009	6	30	0.324	142.42999
20090701	2009	7	1	0.2808	142.83
20090702	2009	7	2	-1.9674	140.02
20090706	2009	7	6	-1.007	138.61
20090707	2009	7	7	-2.3159	135.39999
20090708	2009	7	8	1.3442	137.22
20090709	2009	7	9	-0.6267	136.36
20090710	2009	7	10	1.584	138.52
20090713	2009	7	13	2.7577	142.34
20090714	2009	7	14	-0.0492	142.27
20090715	2009	7	15	3.2403	146.88
20090716	2009	7	16	0.4357	147.52
20090717	2009	7	17	2.8674	151.75
20090720	2009	7	20	0.7638	152.909
20090721	2009	7	21	-0.9149	151.50999
20090722	2009	7	22	3.4519	156.74001
20090723	2009	7	23	0.689	157.82001
20090724	2009	7	24	1.3724	159.98599
20090727	2009	7	27	0.0713	160.10001
20090728	2009	7	28	-0.0625	160
20090729	2009	7	29	0.0187	160.03
20090730	2009	7	30	1.7247	162.78999
20090731	2009	7	31	0.3686	163.39
20090803	2009	8	3	1.8606	166.42999
20090804	2009	8	4	-0.5287	165.55
20090805	2009	8	5	-0.2658	165.11
20090806	2009	8	6	-0.7268	163.91
20090807	2009	8	7	0.9761	165.50999
20090810	2009	8	10	-0.4773	164.72
20090811	2009	8	11	-1.1474	162.83
20090812	2009	8	12	1.5231	165.31
20090813	2009	8	13	1.8813	168.42
20090814	2009	8	14	-0.9738	166.78
20090817	2009	8	17	-4.3111	159.59
20090818	2009	8	18	2.7633	164
20090819	2009	8	19	0.3659	164.60001
20090820	2009	8	20	1.051	166.33
20090821	2009	8	21	1.7375	169.22
20090824	2009	8	24	-0.0946	169.06
20090825	2009	8	25	0.2011	169.39999
20090826	2009	8	26	-1.1747	167.41
20090827	2009	8	27	1.2186	169.45
20090828	2009	8	28	0.3541	170.05
20090831	2009	8	31	-1.082	168.21001
20090901	2009	9	1	-1.7312	165.298
20090902	2009	9	2	-0.0714	165.17999
20090903	2009	9	3	0.8294	166.55
20090904	2009	9	4	2.2576	170.31
20090908	2009	9	8	1.5384	172.92999
20090909	2009	9	9	-1.0351	171.14
20090910	2009	9	10	0.8297	172.56
20090911	2009	9	11	-0.2318	172.16
20090914	2009	9	14	0.9061	173.72
20090915	2009	9	15	0.8289	175.16
20090916	2009	9	16	3.8308	181.87
20090917	2009	9	17	1.4736	184.55
20090918	2009	9	18	0.2547	185.02
20090921	2009	9	21	-0.5405	184.02
20090922	2009	9	22	0.25	184.48
20090923	2009	9	23	0.5529	185.5
20090924	2009	9	24	-0.9057	183.82001
20090925	2009	9	25	-0.7888	182.37
20090928	2009	9	28	2.0738	186.1519
20090929	2009	9	29	-0.4147	185.38
20090930	2009	9	30	-0.0162	185.35001
20091001	2009	10	1	-2.4225	180.85989
20091002	2009	10	2	2.2338	184.89999
20091005	2009	10	5	0.6079	186.024
20091006	2009	10	6	2.1427	190.00999
20091007	2009	10	7	0.1263	190.25
20091008	2009	10	8	-0.5151	189.27
20091009	2009	10	9	0.634	190.47
20091012	2009	10	12	0.1785	190.81
20091013	2009	10	13	-0.414	190.02
20091014	2009	10	14	0.6683	191.28999
20091015	2009	10	15	-0.3816	190.56
20091016	2009	10	16	-1.3172	188.05
20091019	2009	10	19	0.9625	189.86
20091020	2009	10	20	4.6877	198.75999
20091021	2009	10	21	3.0992	204.92
20091022	2009	10	22	0.1366	205.2
20091023	2009	10	23	-0.614	203.94
20091026	2009	10	26	-0.7159	202.48
20091027	2009	10	27	-2.5237	197.37
20091028	2009	10	28	-2.5181	192.39999
20091029	2009	10	29	2.053	196.35001
20091030	2009	10	30	-3.998	188.5
20091102	2009	11	2	0.4297	189.31
20091103	2009	11	3	-0.2958	188.75
20091104	2009	11	4	1.0914	190.81
20091105	2009	11	5	1.6876	194.03011
20091106	2009	11	6	0.1597	194.34
20091109	2009	11	9	3.6637	201.46001
20091110	2009	11	10	0.7545	202.98
20091111	2009	11	11	0.133	203.25
20091112	2009	11	12	-0.6199	201.99001
20091113	2009	11	13	1.2179	204.45
20091116	2009	11	16	1.0663	206.63
20091117	2009	11	17	0.1791	207
20091118	2009	11	18	-0.5024	205.96001
20091119	2009	11	19	-2.6462	200.50999
20091120	2009	11	20	-0.2942	199.92
20091123	2009	11	23	2.9812	205.88
20091124	2009	11	24	-0.6994	204.44
20091125	2009	11	25	-0.1223	204.19
20091127	2009	11	27	-1.7631	200.59
20091130	2009	11	30	-0.339	199.91
20091201	2009	12	1	-1.4707	196.97
20091202	2009	12	2	-0.3757	196.23
20091203	2009	12	3	0.1274	196.48
20091204	2009	12	4	-1.6083	193.32001
20091207	2009	12	7	-2.2605	188.95
20091208	2009	12	8	0.4869	189.87
20091209	2009	12	9	4.1765	197.8
20091210	2009	12	10	-0.6926	196.42999
20091211	2009	12	11	-0.896	194.67
20091214	2009	12	14	1.1866	196.98
20091215	2009	12	15	-1.4265	194.17
20091216	2009	12	16	0.4429	195.03
20091217	2009	12	17	-1.6254	191.86
20091218	2009	12	18	1.8607	195.42999
20091221	2009	12	21	1.4327	198.23
20091222	2009	12	22	1.0745	200.36
20091223	2009	12	23	0.8684	202.10001
20091224	2009	12	24	3.4339	209.03999
20091228	2009	12	28	1.2294	211.61
20091229	2009	12	29	-1.1861	209.10001
20091230	2009	12	30	1.2147	211.64
20091231	2009	12	31	-0.429	210.73199
20100104	2010	1	4	1.5555	214.00999
20100105	2010	1	5	0.1729	214.38
20100106	2010	1	6	-1.5906	210.97
20100107	2010	1	7	-0.1849	210.58
20100108	2010	1	8	0.6648	211.98
20100111	2010	1	11	-0.8822	210.11
20100112	2010	1	12	-1.1375	207.72
20100113	2010	1	13	1.4105	210.64999
20100114	2010	1	14	-0.5792	209.42999
20100115	2010	1	15	-1.6712	205.92999
20100119	2010	1	19	4.4238	215.03999
20100120	2010	1	20	-1.5416	211.72501
20100121	2010	1	21	-1.7254	208.07201
20100122	2010	1	22	-4.9608	197.75
20100125	2010	1	25	2.6928	203.075
20100126	2010	1	26	1.4108	205.94
20100127	2010	1	27	0.944	207.884
20100128	2010	1	28	-4.134	199.28999
20100129	2010	1	29	-3.6264	192.063
20100201	2010	2	1	1.3886	194.73
20100202	2010	2	2	0.5803	195.86
20100203	2010	2	3	1.7206	199.23
20100204	2010	2	4	-3.6039	192.05
20100205	2010	2	5	1.7756	195.46001
20100208	2010	2	8	-0.6856	194.12
20100209	2010	2	9	1.0664	196.19
20100210	2010	2	10	-0.5474	195.116
20100211	2010	2	11	1.8215	198.67
20100212	2010	2	12	0.8607	200.38
20100216	2010	2	16	1.5071	203.39999
20100217	2010	2	17	-0.4179	202.55
20100218	2010	2	18	0.1866	202.92799
20100219	2010	2	19	-0.6199	201.67
20100222	2010	2	22	-0.6218	200.416
20100223	2010	2	23	-1.675	197.05901
20100224	2010	2	24	1.8253	200.65601
20100225	2010	2	25	0.6698	202
20100226	2010	2	26	1.297	204.62
20100301	2010	3	1	2.1357	208.99001
20100302	2010	3	2	-0.067	208.85001
20100303	2010	3	3	0.2298	209.33
20100304	2010	3	4	0.6592	210.71001
20100305	2010	3	5	3.9106	218.95
20100308	2010	3	8	0.0594	219.08
20100309	2010	3	9	1.7984	223.02
20100310	2010	3	10	0.8161	224.84
20100311	2010	3	11	0.2935	225.5
20100312	2010	3	12	0.4878	226.60001
20100315	2010	3	15	-1.218	223.84
20100316	2010	3	16	0.2725	224.45
20100317	2010	3	17	-0.147	224.12
20100318	2010	3	18	0.2365	224.64999
20100319	2010	3	19	-1.0684	222.24989
20100322	2010	3	22	1.1249	224.75
20100323	2010	3	23	1.6062	228.36
20100324	2010	3	24	0.4423	229.37
20100325	2010	3	25	-1.1859	226.64999
20100326	2010	3	26	1.8751	230.89999
20100329	2010	3	29	0.6453	232.39
20100330	2010	3	30	1.4867	235.845
20100331	2010	3	31	-0.3583	235
20100401	2010	4	1	0.4128	235.97
20100405	2010	4	5	1.0679	238.49001
20100406	2010	4	6	0.4403	239.53999
20100407	2010	4	7	0.4425	240.60001
20100408	2010	4	8	-0.2702	239.95
20100409	2010	4	9	0.7668	241.78999
20100412	2010	4	12	0.2068	242.28999
20100413	2010	4	13	0.0578	242.42999
20100414	2010	4	14	1.3447	245.69
20100415	2010	4	15	1.3147	248.92
20100416	2010	4	16	-0.6106	247.39999
20100419	2010	4	19	-0.1334	247.07001
20100420	2010	4	20	-1.0038	244.59
20100421	2010	4	21	5.9814	259.22
20100422	2010	4	22	2.7967	266.46951
20100423	2010	4	23	1.6364	270.82999
20100426	2010	4	26	-0.4911	269.5
20100427	2010	4	27	-2.7681	262.04001
20100428	2010	4	28	-0.1679	261.60001
20100429	2010	4	29	2.6911	268.64001
20100430	2010	4	30	-2.8105	261.09
20100503	2010	5	3	2.0146	266.35001
20100504	2010	5	4	-2.8797	258.67999
20100505	2010	5	5	-1.0418	255.985
20100506	2010	5	6	-3.803	246.25
20100507	2010	5	7	-4.2193	235.86
20100510	2010	5	10	7.6868	253.99001
20100511	2010	5	11	0.9961	256.51999
20100512	2010	5	12	2.1714	262.09
20100513	2010	5	13	-1.4232	258.35999
20100514	2010	5	14	-1.7572	253.82001
20100517	2010	5	17	0.1576	254.22
20100518	2010	5	18	-0.7316	252.36
20100519	2010	5	19	-1.593	248.34
20100520	2010	5	20	-4.2603	237.75999
20100521	2010	5	21	1.9179	242.32001
20100524	2010	5	24	1.8323	246.75999
20100525	2010	5	25	-0.6241	245.22
20100526	2010	5	26	-0.4531	244.10899
20100527	2010	5	27	3.7856	253.35001
20100528	2010	5	28	1.3933	256.88
20100601	2010	6	1	1.5377	260.82999
20100602	2010	6	2	1.1962	263.95001
20100603	2010	6	3	-0.3145	263.12
20100604	2010	6	4	-2.7193	255.965
20100607	2010	6	7	-1.9632	250.94
20100608	2010	6	8	-0.6416	249.33
20100609	2010	6	9	-2.4586	243.2
20100610	2010	6	10	3.0058	250.50999
20100611	2010	6	11	1.1976	253.50999
20100614	2010	6	14	0.3037	254.28
20100615	2010	6	15	2.1276	259.69
20100616	2010	6	16	2.9112	267.25
20100617	2010	6	17	1.7287	271.87
20100618	2010	6	18	0.8107	274.07401
20100621	2010	6	21	-1.4244	270.17001
20100622	2010	6	22	1.3621	273.85001
20100623	2010	6	23	-1.0517	270.97
20100624	2010	6	24	-0.727	269
20100625	2010	6	25	-0.855	266.70001
20100628	2010	6	28	0.5999	268.29999
20100629	2010	6	29	-4.521	256.17001
20100630	2010	6	30	-1.8113	251.53
20100701	2010	7	1	-1.2126	248.48
20100702	2010	7	2	-0.6198	246.94
20100706	2010	7	6	0.6844	248.63
20100707	2010	7	7	4.0361	258.66501
20100708	2010	7	8	-0.2223	258.09
20100709	2010	7	9	0.5928	259.62
20100712	2010	7	12	-0.8994	257.285
20100713	2010	7	13	-2.1327	251.798
20100714	2010	7	14	0.3689	252.72701
20100715	2010	7	15	-0.5053	251.45
20100716	2010	7	16	-0.6164	249.89999
20100719	2010	7	19	-1.7287	245.58
20100720	2010	7	20	2.5694	251.89
20100721	2010	7	21	0.9329	254.24001
20100722	2010	7	22	1.8817	259.02399
20100723	2010	7	23	0.3536	259.94
20100726	2010	7	26	-0.2539	259.28
20100727	2010	7	27	1.8513	264.07999
20100728	2010	7	28	-1.1815	260.95999
20100729	2010	7	29	-1.0921	258.10999
20100730	2010	7	30	-0.3332	257.25
20100802	2010	8	2	1.7881	261.85001
20100803	2010	8	3	0.0305	261.92999
20100804	2010	8	4	0.4009	262.98001
20100805	2010	8	5	-0.4867	261.70001
20100806	2010	8	6	-0.6148	260.091
20100809	2010	8	9	0.6379	261.75
20100810	2010	8	10	-0.894	259.41
20100811	2010	8	11	-3.5542	250.19
20100812	2010	8	12	0.6395	251.78999
20100813	2010	8	13	-1.0683	249.10001
20100816	2010	8	16	-0.5861	247.64
20100817	2010	8	17	1.7485	251.97
20100818	2010	8	18	0.4366	253.07001
20100819	2010	8	19	-1.2605	249.88
20100820	2010	8	20	-0.096	249.64
20100823	2010	8	23	-1.5382	245.8
20100824	2010	8	24	-2.3881	239.92999
20100825	2010	8	25	1.2337	242.89
20100826	2010	8	26	-1.0746	240.28
20100827	2010	8	27	0.5577	241.62
20100830	2010	8	30	0.3642	242.5
20100831	2010	8	31	0.2474	243.10001
20100901	2010	9	1	2.9741	250.33
20100902	2010	9	2	0.735	252.17
20100903	2010	9	3	2.6173	258.76999
20100907	2010	9	7	-0.371	257.81
20100908	2010	9	8	1.9821	262.92001
20100909	2010	9	9	0.057	263.07001
20100910	2010	9	10	0.1292	263.41
20100913	2010	9	13	1.3781	267.04001
20100914	2010	9	14	0.382	268.06
20100915	2010	9	15	0.8058	270.22
20100916	2010	9	16	2.3499	276.57001
20100917	2010	9	17	-0.4339	275.37
20100920	2010	9	20	2.8543	283.23001
20100921	2010	9	21	0.1907	283.76999
20100922	2010	9	22	1.4025	287.75
20100923	2010	9	23	0.4066	288.92001
20100924	2010	9	24	1.1768	292.32001
20100927	2010	9	27	-0.3955	291.164
20100928	2010	9	28	-1.4782	286.85999
20100929	2010	9	29	0.1778	287.37
20100930	2010	9	30	-1.2597	283.75
20101001	2010	10	1	-0.4335	282.51999
20101004	2010	10	4	-1.3733	278.64001
20101005	2010	10	5	3.6965	288.94
20101006	2010	10	6	0.0865	289.19
20101007	2010	10	7	0.0104	289.22
20101008	2010	10	8	1.6769	294.07001
20101011	2010	10	11	0.4387	295.35999
20101012	2010	10	12	1.0767	298.54001
20101013	2010	10	13	0.5359	300.14001
20101014	2010	10	14	0.723	302.31
20101015	2010	10	15	4.1117	314.73999
20101018	2010	10	18	1.0358	318
20101019	2010	10	19	-2.6761	309.48999
20101020	2010	10	20	0.336	310.53
20101021	2010	10	21	-0.3253	309.51999
20101022	2010	10	22	-0.6623	307.47
20101025	2010	10	25	0.4456	308.84
20101026	2010	10	26	-0.2558	308.04999
20101027	2010	10	27	-0.0714	307.82999
20101028	2010	10	28	-0.8414	305.23999
20101029	2010	10	29	-1.3956	300.98001
20101101	2010	11	1	1.0632	304.17999
20101102	2010	11	2	1.7029	309.35999
20101103	2010	11	3	1.112	312.79999
20101104	2010	11	4	1.7487	318.26999
20101105	2010	11	5	-0.3582	317.13
20101108	2010	11	8	0.4698	318.62
20101109	2010	11	9	-0.7972	316.07999
20101110	2010	11	10	0.6169	318.03
20101111	2010	11	11	-0.4323	316.655
20101112	2010	11	12	-2.7238	308.03
20101115	2010	11	15	-0.323	307.035
20101116	2010	11	16	-1.7734	301.59
20101117	2010	11	17	-0.3614	300.5
20101118	2010	11	18	2.6389	308.42999
20101119	2010	11	19	-0.5512	306.73001
20101122	2010	11	22	2.1615	313.35999
20101123	2010	11	23	-1.4775	308.73001
20101124	2010	11	24	1.9645	314.79501
20101126	2010	11	26	0.3065	315.76001
20101129	2010	11	29	0.3515	316.87
20101130	2010	11	30	-1.8052	311.14999
20101201	2010	12	1	1.6873	316.39999
20101202	2010	12	2	0.5531	318.14999
20101203	2010	12	3	-0.2232	317.44
20101206	2010	12	6	0.8537	320.14999
20101207	2010	12	7	-0.606	318.20999
20101208	2010	12	8	0.8799	321.01001
20101209	2010	12	9	-0.3902	319.75751
20101210	2010	12	10	0.251	320.56
20101213	2010	12	13	0.3463	321.67001
20101214	2010	12	14	-0.429	320.29001
20101215	2010	12	15	0.0218	320.35999
20101216	2010	12	16	0.2778	321.25
20101217	2010	12	17	-0.1992	320.60999
20101220	2010	12	20	0.4991	322.20999
20101221	2010	12	21	0.6192	324.20499
20101222	2010	12	22	0.2946	325.16
20101223	2010	12	23	-0.4798	323.60001
20101227	2010	12	27	0.3337	324.67999
20101228	2010	12	28	0.2433	325.47
20101229	2010	12	29	-0.0553	325.29001
20101230	2010	12	30	-0.5011	323.66
20101231	2010	12	31	-0.3399	322.56
20110103	2011	1	3	2.1732	329.57001
20110104	2011	1	4	0.5219	331.29001
20110105	2011	1	5	0.818	334
20110106	2011	1	6	-0.0808	333.73001
20110107	2011	1	7	0.7161	336.12
20110110	2011	1	10	1.8847	342.45499
20110111	2011	1	11	-0.238	341.64001
20110112	2011	1	12	0.8137	344.42001
20110113	2011	1	13	0.3658	345.67999
20110114	2011	1	14	0.81	348.48001
20110118	2011	1	18	-2.2469	340.64999
20110119	2011	1	19	-0.5313	338.84
20110120	2011	1	20	-1.818	332.67999
20110121	2011	1	21	-1.7915	326.72
20110124	2011	1	24	3.2842	337.45001
20110125	2011	1	25	1.1705	341.39999
20110126	2011	1	26	0.7176	343.85001
20110127	2011	1	27	-0.1861	343.20999
20110128	2011	1	28	-2.0716	336.10001
20110131	2011	1	31	0.958	339.32001
20110201	2011	2	1	1.6828	345.03
20110202	2011	2	2	-0.2058	344.32001
20110203	2011	2	3	-0.2556	343.44
20110204	2011	2	4	0.891	346.5
20110207	2011	2	7	1.5527	351.88
20110208	2011	2	8	0.9435	355.20001
20110209	2011	2	9	0.8333	358.16
20110210	2011	2	10	-1.0107	354.54001
20110211	2011	2	11	0.6515	356.85001
20110214	2011	2	14	0.6529	359.17999
20110215	2011	2	15	0.2005	359.89999
20110216	2011	2	16	0.8975	363.13
20110217	2011	2	17	-1.3301	358.29999
20110218	2011	2	18	-2.1602	350.56
20110222	2011	2	22	-3.4088	338.60999
20110223	2011	2	23	1.1843	342.62
20110224	2011	2	24	0.0759	342.88
20110225	2011	2	25	1.5399	348.16
20110228	2011	2	28	1.4505	353.20999
20110301	2011	3	1	-1.1042	349.31
20110302	2011	3	2	0.8044	352.12
20110303	2011	3	3	2.1129	359.56
20110304	2011	3	4	0.1224	360
20110307	2011	3	7	-1.2889	355.35999
20110308	2011	3	8	0.1126	355.76001
20110309	2011	3	9	-0.9248	352.47
20110310	2011	3	10	-1.6455	346.67001
20110311	2011	3	11	1.5346	351.98999
20110314	2011	3	14	0.446	353.56
20110315	2011	3	15	-2.2995	345.42999
20110316	2011	3	16	-4.464	330.01001
20110317	2011	3	17	1.403	334.64001
20110318	2011	3	18	-1.1863	330.67001
20110321	2011	3	21	2.6098	339.29999
20110322	2011	3	22	0.56	341.20001
20110323	2011	3	23	-0.5891	339.19
20110324	2011	3	24	1.7041	344.97
20110325	2011	3	25	1.9045	351.54001
20110328	2011	3	28	-0.3129	350.44
20110329	2011	3	29	0.1484	350.95999
20110330	2011	3	30	-0.6639	348.63
20110331	2011	3	31	-0.0351	348.50751
20110401	2011	4	1	-1.1327	344.56
20110404	2011	4	4	-0.9781	341.19
20110405	2011	4	5	-0.6741	338.89001
20110406	2011	4	6	-0.2508	338.04001
20110407	2011	4	7	0.0118	338.07999
20110408	2011	4	8	-0.8933	335.06
20110411	2011	4	11	-1.2714	330.79999
20110412	2011	4	12	0.4837	332.39999
20110413	2011	4	13	1.1221	336.13
20110414	2011	4	14	-1.1037	332.42001
20110415	2011	4	15	-1.4921	327.45999
20110418	2011	4	18	1.3406	331.85001
20110419	2011	4	19	1.8111	337.85999
20110420	2011	4	20	1.3467	342.41
20110421	2011	4	21	2.4199	350.69601
20110425	2011	4	25	0.6595	353.009
20110426	2011	4	26	-0.7334	350.42001
20110427	2011	4	27	-0.0771	350.14999
20110428	2011	4	28	-0.971	346.75
20110429	2011	4	29	0.9748	350.13
20110502	2011	5	2	-1.0996	346.28
20110503	2011	5	3	0.5545	348.20001
20110504	2011	5	4	0.3935	349.57001
20110505	2011	5	5	-0.8067	346.75
20110506	2011	5	6	-0.026	346.66
20110509	2011	5	9	0.2712	347.60001
20110510	2011	5	10	0.5322	349.45001
20110511	2011	5	11	-0.6353	347.23001
20110512	2011	5	12	-0.1901	346.57001
20110513	2011	5	13	-1.7515	340.5
20110516	2011	5	16	-2.1145	333.29999
20110517	2011	5	17	0.8521	336.14001
20110518	2011	5	18	1.1097	339.87
20110519	2011	5	19	0.1942	340.53
20110520	2011	5	20	-1.5593	335.22
20110523	2011	5	23	-0.2446	334.39999
20110524	2011	5	24	-0.6609	332.19
20110525	2011	5	25	1.3817	336.78
20110526	2011	5	26	-0.5285	335
20110527	2011	5	27	0.7194	337.41
20110531	2011	5	31	3.0882	347.82999
20110601	2011	6	1	-0.667	345.51001
20110602	2011	6	2	0.1713	346.10199
20110603	2011	6	3	-0.7691	343.44
20110606	2011	6	6	-1.5723	338.04001
20110607	2011	6	7	-1.7749	332.04001
20110608	2011	6	8	0.0602	332.23999
20110609	2011	6	9	-0.2257	331.48999
20110610	2011	6	10	-1.6863	325.89999
20110613	2011	6	13	0.2148	326.60001
20110614	2011	6	14	1.7881	332.44
20110615	2011	6	15	-1.7116	326.75
20110616	2011	6	16	-0.4866	325.16
20110617	2011	6	17	-1.5069	320.26001
20110620	2011	6	20	-1.5425	315.32001
20110621	2011	6	21	3.165	325.29999
20110622	2011	6	22	-0.8269	322.60999
20110623	2011	6	23	2.672	331.23001
20110624	2011	6	24	-1.4733	326.35001
20110627	2011	6	27	1.7435	332.04001
20110628	2011	6	28	0.9698	335.26001
20110629	2011	6	29	-0.3639	334.04001
20110630	2011	6	30	0.488	335.67001
20110701	2011	7	1	2.2611	343.26001
20110705	2011	7	5	1.7975	349.42999
20110706	2011	7	6	0.6668	351.76001
20110707	2011	7	7	1.5465	357.20001
20110708	2011	7	8	0.7027	359.70999
20110711	2011	7	11	-1.5874	354
20110712	2011	7	12	-0.0706	353.75
20110713	2011	7	13	1.2071	358.01999
20110714	2011	7	14	-0.0698	357.76999
20110715	2011	7	15	1.9985	364.92001
20110718	2011	7	18	2.4334	373.79999
20110719	2011	7	19	0.8159	376.85001
20110720	2011	7	20	2.6668	386.89999
20110721	2011	7	21	0.1008	387.29001
20110722	2011	7	22	1.5518	393.29999
20110725	2011	7	25	1.3221	398.5
20110726	2011	7	26	1.2321	403.41
20110727	2011	7	27	-2.6821	392.59
20110728	2011	7	28	-0.1961	391.82001
20110729	2011	7	29	-0.342	390.48001
20110801	2011	8	1	1.6057	396.75
20110802	2011	8	2	-1.9761	388.91
20110803	2011	8	3	0.9411	392.57001
20110804	2011	8	4	-3.8719	377.37
20110805	2011	8	5	-0.9937	373.62
20110808	2011	8	8	-5.4628	353.20999
20110809	2011	8	9	5.8889	374.01001
20110810	2011	8	10	-2.7593	363.69
20110811	2011	8	11	2.7523	373.70001
20110812	2011	8	12	0.8804	376.98999
20110815	2011	8	15	1.703	383.41
20110816	2011	8	16	-0.7642	380.48001
20110817	2011	8	17	-0.0105	380.44
20110818	2011	8	18	-3.7825	366.04999
20110819	2011	8	19	-2.7373	356.03
20110822	2011	8	22	0.1152	356.44
20110823	2011	8	23	4.8143	373.60001
20110824	2011	8	24	0.6906	376.17999
20110825	2011	8	25	-0.6539	373.72
20110826	2011	8	26	2.6383	383.57999
20110829	2011	8	29	1.6659	389.97
20110830	2011	8	30	0.0051	389.98999
20110831	2011	8	31	-1.3231	384.82999
20110901	2011	9	1	-0.9874	381.03
20110902	2011	9	2	-1.8319	374.04999
20110906	2011	9	6	1.5212	379.73999
20110907	2011	9	7	1.1034	383.92999
20110908	2011	9	8	0.0547	384.14001
20110909	2011	9	9	-1.7337	377.48001
20110912	2011	9	12	0.6517	379.94
20110913	2011	9	13	1.2318	384.62
20110914	2011	9	14	1.2168	389.29999
20110915	2011	9	15	0.9401	392.95999
20110916	2011	9	16	1.9188	400.5
20110919	2011	9	19	2.779	411.63
20110920	2011	9	20	0.4421	413.45001
20110921	2011	9	21	-0.3168	412.14001
20110922	2011	9	22	-2.504	401.82001
20110923	2011	9	23	0.6172	404.29999
20110926	2011	9	26	-0.2795	403.17001
20110927	2011	9	27	-0.9698	399.26001
20110928	2011	9	28	-0.5635	397.01001
20110929	2011	9	29	-1.6221	390.57001
20110930	2011	9	30	-2.3683	381.32001
20111003	2011	10	3	-1.7623	374.60001
20111004	2011	10	4	-0.5606	372.5
20111005	2011	10	5	1.5436	378.25
20111006	2011	10	6	-0.2327	377.37
20111007	2011	10	7	-2.006	369.79999
20111010	2011	10	10	5.1406	388.81
20111011	2011	10	11	2.9526	400.29001
20111012	2011	10	12	0.4747	402.19
20111013	2011	10	13	1.5515	408.42999
20111014	2011	10	14	3.3225	422
20111017	2011	10	17	-0.4763	419.98999
20111018	2011	10	18	0.5357	422.23999
20111019	2011	10	19	-5.594	398.62
20111020	2011	10	20	-0.8304	395.31
20111021	2011	10	21	-0.6172	392.87
20111024	2011	10	24	3.2835	405.76999
20111025	2011	10	25	-1.9716	397.76999
20111026	2011	10	26	0.7115	400.60001
20111027	2011	10	27	1.021	404.69
20111028	2011	10	28	0.0642	404.95001
20111031	2011	10	31	-0.042	404.78
20111101	2011	11	1	-2.0431	396.51001
20111102	2011	11	2	0.227	397.41
20111103	2011	11	3	1.4242	403.07001
20111104	2011	11	4	-0.7021	400.23999
20111107	2011	11	7	-0.1274	399.73001
20111108	2011	11	8	1.6261	406.23001
20111109	2011	11	9	-2.6955	395.28
20111110	2011	11	10	-2.545	385.22
20111111	2011	11	11	-0.1558	384.62
20111114	2011	11	14	-1.3936	379.26001
20111115	2011	11	15	2.5233	388.82999
20111116	2011	11	16	-1.0442	384.76999
20111117	2011	11	17	-1.9128	377.41
20111118	2011	11	18	-0.6545	374.94
20111121	2011	11	21	-1.5816	369.01001
20111122	2011	11	22	2.0325	376.51001
20111123	2011	11	23	-2.5285	366.98999
20111125	2011	11	25	-0.9319	363.57001
20111128	2011	11	28	3.4519	376.12
20111129	2011	11	29	-0.7763	373.20001
20111130	2011	11	30	2.4116	382.20001
20111201	2011	12	1	1.4992	387.92999
20111202	2011	12	2	0.4563	389.70001
20111205	2011	12	5	0.8494	393.01001
20111206	2011	12	6	-0.5242	390.95001
20111207	2011	12	7	-0.4758	389.09
20111208	2011	12	8	0.4035	390.66
20111209	2011	12	9	0.7577	393.62
20111212	2011	12	12	-0.4522	391.84
20111213	2011	12	13	-0.7733	388.81
20111214	2011	12	14	-2.217	380.19
20111215	2011	12	15	-0.3288	378.94
20111216	2011	12	16	0.5489	381.01999
20111219	2011	12	19	0.3123	382.20999
20111220	2011	12	20	3.5949	395.95001
20111221	2011	12	21	0.125	396.44501
20111222	2011	12	22	0.531	398.54999
20111223	2011	12	23	1.1993	403.32999
20111227	2011	12	27	0.7934	406.53
20111228	2011	12	28	-0.9569	402.64001
20111229	2011	12	29	0.6159	405.12
20111230	2011	12	30	-0.0296	405
