Date	Apple Price	Stock Return	Market Return
20010328	22.17	-0.030608	-0.026042
20010329	22.53	0.016238	-0.005375
20010330	22.07	-0.020417	0.012106
20010402	21.59	-0.021749	-0.015546
20010403	20.24	-0.062529	-0.035924
20010404	19.5	-0.036561	-0.003299
20010405	20.87	0.070256	0.045924
20010406	20.59	-0.013416	-0.020136
20010409	20.54	-0.002428	0.009216
20010410	22.04	0.073028	0.028973
20010411	21.8	-0.010889	-0.000808
20010412	22.42	0.02844	0.015922
20010416	21.44	-0.043711	-0.004953
20010417	20.4	-0.048508	0.010473
20010418	22.79	0.117157	0.039684
20010419	25.72	0.128565	0.014684
20010420	25.04	-0.026439	-0.008434
20010423	24.25	-0.03155	-0.01673
20010424	24.03	-0.009072	-0.010838
20010425	24.72	0.028714	0.016351
20010426	24.69	-0.001214	0.005006
20010427	26.2	0.061158	0.014506
20010430	25.49	-0.027099	0.000757
20010501	25.93	0.017262	0.013256
20010502	26.59	0.025453	0.003375
20010503	24.96	-0.061301	-0.01524
20010504	25.75	0.031651	0.013958
20010507	24.96	-0.03068	-0.003174
20010508	24.57	-0.015625	-0.000636
20010509	23.98	-0.024013	-0.004364
20010510	23	-0.040867	-0.000448
20010511	22.85	-0.006522	-0.007487
20010514	23.29	0.019256	0.000962
20010515	23.18	-0.004723	0.001435
20010516	24.1002	0.039698	0.027259
20010517	23.55	-0.02283	0.005839
20010518	23.53	-0.000849	0.002707
20010521	23.56	0.001275	0.018578
20010522	23.5	-0.002547	-0.001665
20010523	23.23	-0.011489	-0.016697
20010524	23.2	-0.001291	0.004132
20010525	22.76	-0.018966	-0.009918
20010529	21.47	-0.056678	-0.010361
20010530	19.78	-0.078714	-0.017551
20010531	19.95	0.008595	0.007632
20010601	20.89	0.047118	0.005379
20010604	20.66	-0.01101	0.005081
20010605	20.94	0.013553	0.014236
20010606	20.73	-0.010029	-0.009441
20010607	21.66	0.044863	0.005329
20010608	21.32	-0.015697	-0.009534
20010611	20.04	-0.060037	-0.009607
20010612	20.31	0.013473	0.000187
20010613	20.47	0.007878	-0.009976
20010614	19.88	-0.028823	-0.019202
20010615	20.44	0.028169	-0.004876
20010618	20.33	-0.005382	-0.006657
20010619	20.19	-0.006886	0.001779
20010620	21.67	0.073304	0.009776
20010621	22.49	0.03784	0.009871
20010622	22.26	-0.010227	-0.009014
20010625	23.99	0.077718	-0.004877
20010626	23.75	-0.010004	-0.000125
20010627	23.34	-0.017263	-0.002063
20010628	23.54	0.008569	0.012581
20010629	23.25	-0.012319	0.004356
20010702	23.9	0.027957	0.005353
20010703	23.84	-0.00251	-0.001755
20010705	23.19	-0.027265	-0.012118
20010706	22.03	-0.050022	-0.022167
20010709	22.7	0.030413	0.005703
20010710	21.14	-0.068723	-0.014277
20010711	22.54	0.066225	-0.002268
20010712	24.36	0.080745	0.023567
20010713	24.85	0.020115	0.005366
20010716	23.96	-0.035815	-0.011625
20010717	25.1	0.047579	0.010638
20010718	20.79	-0.171713	-0.006833
20010719	19.96	-0.039923	0.005164
20010720	19.98	0.001002	-0.00292
20010723	19.54	-0.022022	-0.014664
20010724	19.09	-0.02303	-0.01626
20010725	18.47	-0.032478	0.013695
20010726	18.59	0.006497	0.011505
20010727	18.96	0.019903	0.003286
20010730	18.93	-0.001582	-0.001185
20010731	18.79	-0.007396	0.004894
20010801	19.06	0.014369	0.005032
20010802	19.82	0.039874	0.003235
20010803	19.5	-0.016145	-0.004633
20010806	19.13	-0.018974	-0.011012
20010807	19.25	0.006273	0.002236
20010808	18.9	-0.018182	-0.016756
20010809	19.05	0.007936	-0.00016
20010810	19.02	-0.001575	0.004285
20010813	19.09	0.00368	0.002354
20010814	18.73	-0.018858	-0.002469
20010815	18.44	-0.015483	-0.006811
20010816	18.65	0.011388	0.001907
20010817	18.07	-0.031099	-0.015942
20010820	18.12	0.002767	0.006821
20010821	17.92	-0.011038	-0.011469
20010822	18.21	0.016183	0.007419
20010823	17.81	-0.021966	-0.002821
20010824	18.57	0.042673	0.018236
20010827	18.92	0.018848	-0.003735
20010828	18.4	-0.027484	-0.014382
20010829	17.83	-0.030978	-0.009596
20010830	17.83	0	-0.01561
20010831	18.55	0.040381	0.004096
20010904	18.25	-0.016172	-0.001658
20010905	18.55	0.016438	-0.003242
20010906	17.72	-0.044744	-0.020733
20010907	17.28	-0.024831	-0.017769
20010910	17.37	0.005208	0.003513
20010917	16.99	-0.021877	-0.050714
20010918	16.28	-0.041789	-0.008294
20010919	17.02	0.045455	-0.017058
20010920	15.68	-0.078731	-0.030633
20010921	15.73	0.003189	-0.018607
20010924	16.45	0.045772	0.037774
20010925	15.54	-0.055319	0.007596
20010926	15.15	-0.025097	-0.006035
20010927	15.51	0.023762	0.010699
20010928	15.51	0	0.022762
20011001	15.54	0.001934	-0.004433
20011002	15.05	-0.031532	0.011568
20011003	14.98	-0.004651	0.022161
20011004	15.88	0.06008	-0.000259
20011005	16.14	0.016373	0.000417
20011008	16.2	0.003718	-0.007694
20011009	16	-0.012346	-0.004816
20011010	16.82	0.05125	0.023162
20011011	17.74	0.054697	0.017374
20011012	18.01	0.01522	-0.005378
20011015	17.99	-0.001111	-0.000689
20011016	18.01	0.001112	0.007846
20011017	16.99	-0.056635	-0.019387
20011018	18	0.059447	-0.006964
20011019	18.3	0.016667	0.004919
20011022	19.02	0.039344	0.014528
20011023	18.14	-0.046267	-0.004334
20011024	18.95	0.044653	0.001009
20011025	19.19	0.012665	0.013803
20011026	18.67	-0.027097	0.004246
20011029	17.63	-0.055704	-0.022658
20011030	17.6	-0.001702	-0.017209
20011031	17.56	-0.002273	0.002245
20011101	18.59	0.058656	0.020691
20011102	18.57	-0.001076	0.002177
20011105	19.07	0.026925	0.013976
20011106	19.57	0.026219	0.014141
20011107	19.59	0.001022	-0.001912
20011108	18.71	-0.044921	0.001065
20011109	18.71	0	0.000938
20011112	18.75	0.002138	-0.000559
20011113	19.37	0.033067	0.018556
20011114	19.61	0.01239	0.003487
20011115	19.45	-0.008159	0.000042
20011116	18.97	-0.024679	-0.001695
20011119	20	0.054296	0.011673
20011120	19.53	-0.0235	-0.008249
20011121	19.68	0.00768	-0.004484
20011123	19.84	0.00813	0.011706
20011126	21.37	0.077117	0.00742
20011127	21	-0.017314	-0.005082
20011128	20.53	-0.022381	-0.01736
20011129	20.42	-0.005358	0.011217
20011130	21.3	0.043095	-0.000941
20011203	21.05	-0.011737	-0.008419
20011204	22.4	0.064133	0.014745
20011205	23.76	0.060714	0.023126
20011206	22.78	-0.041246	-0.001088
20011207	22.54	-0.010536	-0.007337
20011210	22.54	0	-0.015036
20011211	21.78	-0.033718	-0.001749
20011212	21.49	-0.013315	0.000533
20011213	21	-0.022801	-0.01539
20011214	20.39	-0.029048	0.003488
20011217	20.62	0.01128	0.010374
20011218	21.01	0.018914	0.008045
20011219	21.62	0.029034	0.003686
20011220	20.67	-0.043941	-0.00935
20011221	21	0.015965	0.006057
20011224	21.36	0.017143	0.000233
20011226	21.49	0.006086	0.005234
20011227	22.07	0.026989	0.006922
20011228	22.43	0.016312	0.004373
20011231	21.9	-0.023629	-0.009728
20020102	23.3	0.063927	0.003861
20020103	23.58	0.012017	0.009825
20020104	23.69	0.004665	0.006973
20020107	22.9	-0.033347	-0.006549
20020108	22.61	-0.012664	-0.00245
20020109	21.65	-0.042459	-0.004265
20020110	21.23	-0.0194	0.000596
20020111	21.05	-0.008479	-0.008778
20020114	21.15	0.004751	-0.008137
20020115	21.7	0.026005	0.005728
20020116	20.78	-0.042396	-0.016277
20020117	22.48	0.081809	0.01015
20020118	22.17	-0.01379	-0.010135
20020122	21.82	-0.015787	-0.007823
20020123	23.02	0.054995	0.008839
20020124	23.21	0.008254	0.004045
20020125	23.25	0.001723	0.000956
20020128	23.27	0.00086	0.000096
20020129	23.07	-0.008595	-0.025347
20020130	24.09	0.044213	0.01025
20020131	24.72	0.026152	0.013193
20020201	24.41	-0.01254	-0.006438
20020204	25.35	0.038509	-0.023837
20020205	25.45	0.003945	-0.004843
20020206	24.67	-0.030648	-0.007175
20020207	24.3	-0.014998	-0.003575
20020208	24.03	-0.011111	0.015816
20020211	24.98	0.039534	0.013412
20020212	24.71	-0.010809	-0.003404
20020213	25.01	0.012141	0.00955
20020214	24.6	-0.016393	-0.002469
20020215	23.9	-0.028455	-0.010288
20020219	22.62	-0.053556	-0.018887
20020220	23.13	0.022546	0.012911
20020221	21.5	-0.070471	-0.014497
20020222	22.74	0.057674	0.007244
20020225	23.81	0.047054	0.016479
20020226	23.67	-0.00588	0.00106
20020227	21.96	-0.072243	0.001076
20020228	21.7	-0.01184	-0.002921
20020301	23.45	0.080645	0.021882
20020304	24.29	0.035821	0.020404
20020305	23.53	-0.031289	-0.004813
20020306	24.07	0.022949	0.013939
20020307	24.38	0.012879	-0.003777
20020308	24.66	0.011485	0.006938
20020311	25.06	0.016221	0.002798
20020312	24.72	-0.013567	-0.002864
20020313	24.49	-0.009304	-0.009098
20020314	24.43	-0.00245	-0.000028
20020315	24.95	0.021285	0.010227
20020318	24.74	-0.008417	0.00127
20020319	24.85	0.004446	0.003376
20020320	24.92	0.002817	-0.014431
20020321	24.27	-0.026083	0.003156
20020322	24.09	-0.007417	-0.00425
20020325	23.35	-0.030718	-0.014355
20020326	23.46	0.004711	0.005794
20020327	23.47	0.000426	0.005503
20020328	23.67	0.008522	0.003004
20020401	24.46	0.033376	-0.001031
20020402	24.07	-0.015944	-0.00867
20020403	23.75	-0.013295	-0.009518
20020404	24.9	0.048421	0.000926
20020405	24.74	-0.006426	-0.002546
20020408	24.56	-0.007276	0.002961
20020409	24.1	-0.01873	-0.005548
20020410	24.66	0.023236	0.011457
20020411	24.86	0.00811	-0.021333
20020412	25.06	0.008045	0.008234
20020415	25	-0.002394	-0.006006
20020416	25.74	0.0296	0.02198
20020417	26.11	0.014375	-0.001978
20020418	25.41	-0.02681	-0.001515
20020419	24.98	-0.016922	0.000706
20020422	24.53	-0.018014	-0.014746
20020423	24.25	-0.011415	-0.005248
20020424	23.77	-0.019794	-0.006102
20020425	24.12	0.014724	-0.001792
20020426	23.01	-0.04602	-0.013435
20020429	23.96	0.041286	-0.008787
20020430	24.27	0.012938	0.012133
20020501	23.98	-0.011949	0.007541
20020502	23.69	-0.012093	-0.001712
20020503	23.51	-0.007598	-0.00893
20020506	22.65	-0.03658	-0.018276
20020507	22.47	-0.007947	-0.003723
20020508	24.37	0.084557	0.034509
20020509	24.19	-0.007386	-0.013948
20020510	23.32	-0.035965	-0.015415
20020513	23.94	0.026587	0.017057
20020514	25.61	0.069758	0.020972
20020515	25.28	-0.012886	-0.003359
20020516	25.21	-0.002769	0.003521
20020517	25.01	-0.007933	0.006993
20020520	24.74	-0.010796	-0.011941
20020521	23.46	-0.051738	-0.011173
20020522	24.32	0.036658	0.003711
20020523	25.18	0.035362	0.010493
20020524	24.15	-0.040906	-0.011318
20020528	23.98	-0.007039	-0.006833
20020529	23.98	0	-0.006582
20020530	24.2	0.009174	-0.002334
20020531	23.3	-0.03719	0.002109
20020603	22.91	-0.016738	-0.023899
20020604	22.78	-0.005674	-0.001435
20020605	22.72	-0.002634	0.007668
20020606	22.16	-0.024648	-0.018334
20020607	21.4	-0.034296	-0.000228
20020610	21.48	0.003738	0.001734
20020611	20.46	-0.047486	-0.015949
20020612	20.09	-0.018084	0.00464
20020613	19.54	-0.027377	-0.010333
20020614	20.1	0.028659	-0.00092
20020617	20.54	0.021891	0.026845
20020618	20.15	-0.018987	0.000338
20020619	17.12	-0.150372	-0.015507
20020620	17.11	-0.000584	-0.012605
20020621	16.85	-0.015196	-0.014396
20020624	17.27	0.024926	0.001286
20020625	17.14	-0.007528	-0.015442
20020626	16.55	-0.034422	-0.003259
20020627	17.06	0.030816	0.01634
20020628	17.72	0.038687	0.002094
20020701	17.06	-0.037246	-0.021975
20020702	16.94	-0.007034	-0.02242
20020703	17.55	0.036009	0.00362
20020705	18.74	0.067806	0.034435
20020708	18.01	-0.038954	-0.011246
20020709	17.53	-0.026652	-0.021884
20020710	17.32	-0.01198	-0.02982
20020711	18.3	0.056582	0.005021
20020712	17.5	-0.043716	-0.00582
20020715	18.23	0.041714	-0.004881
20020716	17.86	-0.020296	-0.014202
20020717	15.63	-0.12486	0.005968
20020718	14.99	-0.040947	-0.025067
20020719	14.96	-0.002001	-0.032928
20020722	14.92	-0.002674	-0.032104
20020723	14.47	-0.030161	-0.02956
20020724	15.2	0.050449	0.052329
20020725	14.36	-0.055263	-0.005711
20020726	14.34	-0.001393	0.0149
20020729	15.02	0.04742	0.053158
20020730	15.43	0.027297	0.004749
20020731	15.26	-0.011018	0.005625
20020801	14.8	-0.030144	-0.025851
20020802	14.45	-0.023649	-0.022518
20020805	13.99	-0.031834	-0.032876
20020806	14.74	0.05361	0.030123
20020807	15.032	0.01981	0.016787
20020808	15.3	0.017829	0.029333
20020809	15	-0.019608	0.003404
20020812	14.99	-0.000667	-0.003856
20020813	14.59	-0.026684	-0.020233
20020814	15.17	0.039753	0.035455
20020815	15.61	0.029005	0.011742
20020816	15.81	0.012812	0.000814
20020819	15.98	0.010753	0.02099
20020820	15.91	-0.00438	-0.012103
20020821	16.12	0.013199	0.013572
20020822	15.97	-0.009305	0.012744
20020823	15.73	-0.015028	-0.021593
20020826	15.53	-0.012715	0.008397
20020827	14.85	-0.043786	-0.014292
20020828	14.7	-0.010101	-0.017662
20020829	14.7	0	0.001898
20020830	14.75	0.003401	-0.002305
20020903	14.05	-0.047458	-0.038205
20020904	14.48	0.030605	0.017211
20020905	14.18	-0.020718	-0.015446
20020906	14.38	0.014104	0.017536
20020909	14.37	-0.000695	0.008654
20020910	14.33	-0.002784	0.006445
20020911	14.29	-0.002791	0.000665
20020912	14.14	-0.010497	-0.022887
20020913	14.17	0.002122	0.003234
20020916	14.5	0.023289	-0.000154
20020917	14.8	0.02069	-0.018422
20020918	15.02	0.014865	-0.005133
20020919	14.58	-0.029294	-0.028746
20020920	14.87	0.01989	0.002184
20020923	14.85	-0.001345	-0.014826
20020924	14.64	-0.014141	-0.015074
20020925	14.93	0.019809	0.023955
20020926	14.7	-0.015405	0.017222
20020927	14.72	0.001361	-0.028401
20020930	14.5	-0.014946	-0.012032
20021001	14.51	0.00069	0.03373
20021002	14.17	-0.023432	-0.022599
20021003	14.3	0.009174	-0.011205
20021004	14.03	-0.018881	-0.022214
20021007	13.77	-0.018532	-0.020359
20021008	13.688	-0.005955	0.014051
20021009	13.599	-0.006502	-0.027466
20021010	14.119	0.038238	0.033869
20021011	14.51	0.027693	0.036799
20021014	14.77	0.017919	0.006554
20021015	15.16	0.026405	0.045152
20021016	14.56	-0.039578	-0.023027
20021017	14.11	-0.030907	0.023708
20021018	14.34	0.016301	0.004823
20021021	14.56	0.015342	0.016405
20021022	14.7	0.009615	-0.011258
20021023	14.88	0.012245	0.007436
20021024	14.69	-0.012769	-0.013228
20021025	15.42	0.049694	0.016323
20021028	15.61	0.012322	-0.007502
20021029	15.44	-0.01089	-0.009314
20021030	15.98	0.034974	0.010541
20021031	16.07	0.005632	-0.003733
20021101	16.36	0.018046	0.017048
20021104	16.89	0.032396	0.008633
20021105	16.9	0.000592	0.00616
20021106	17.22	0.018935	0.009802
20021107	16	-0.070848	-0.021772
20021108	15.84	-0.01	-0.008825
20021111	15.16	-0.042929	-0.020447
20021112	15.64	0.031662	0.008296
20021113	15.59	-0.003197	-0.000286
20021114	16.3	0.045542	0.024057
20021115	15.95	-0.021472	0.006033
20021118	15.65	-0.018809	-0.009044
20021119	15.27	-0.024281	-0.004533
20021120	15.53	0.017027	0.018459
20021121	16.35	0.052801	0.021225
20021122	16.01	-0.020795	-0.001961
20021125	15.97	-0.002498	0.003407
20021126	15.41	-0.035066	-0.019731
20021127	15.72	0.020117	0.027208
20021129	15.5	-0.013995	-0.00259
20021202	15.18	-0.020645	-0.000059
20021203	15.16	-0.001318	-0.014827
20021204	14.97	-0.012533	-0.003824
20021205	14.63	-0.022712	-0.010754
20021206	14.95	0.021873	0.005748
20021209	14.75	-0.013378	-0.021671
20021210	15.28	0.035932	0.014142
20021211	15.49	0.013743	0.000958
20021212	15.19	-0.019367	-0.00219
20021213	14.79	-0.026333	-0.013072
20021216	14.85	0.004057	0.021636
20021217	15.08	0.015488	-0.007767
20021218	14.57	-0.03382	-0.013188
20021219	14.2	-0.025395	-0.006748
20021220	14.14	-0.004225	0.011626
20021223	14.49	0.024752	0.002615
20021224	14.36	-0.008972	-0.004798
20021226	14.4	0.002786	-0.00164
20021227	14.06	-0.023611	-0.015066
20021230	14.07	0.000711	0.003483
20021231	14.33	0.018479	0.001785
20030102	14.8	0.032798	0.030452
20030103	14.9	0.006757	-0.000338
20030106	14.9	0	0.02019
20030107	14.85	-0.003356	-0.006518
20030108	14.55	-0.020202	-0.01326
20030109	14.68	0.008935	0.018155
20030110	14.72	0.002725	0.000584
20030113	14.63	-0.006114	-0.00112
20030114	14.61	-0.001367	0.005332
20030115	14.43	-0.01232	-0.012338
20030116	14.62	0.013167	-0.002893
20030117	14.1	-0.035568	-0.013853
20030121	14.02	-0.005674	-0.015314
20030122	13.88	-0.009986	-0.008939
20030123	14.17	0.020893	0.010001
20030124	13.8	-0.026111	-0.026121
20030127	14.13	0.023913	-0.016344
20030128	14.58	0.031847	0.01188
20030129	14.93	0.024006	0.0063
20030130	14.32	-0.040857	-0.020069
20030131	14.36	0.002793	0.012656
20030203	14.66	0.020891	0.003553
20030204	14.6	-0.004093	-0.012517
20030205	14.45	-0.010274	-0.004551
20030206	14.43	-0.001384	-0.006254
20030207	14.15	-0.019404	-0.01023
20030210	14.35	0.014134	0.006078
20030211	14.35	0	-0.006161
20030212	14.39	0.002787	-0.012211
20030213	14.54	0.010424	-0.001821
20030214	14.67	0.008941	0.018219
20030218	15.27	0.0409	0.019321
20030219	14.85	-0.027505	-0.006939
20030220	14.77	-0.005387	-0.007045
20030221	15	0.015572	0.012361
20030224	14.74	-0.017333	-0.016699
20030225	15.02	0.018996	0.00628
20030226	14.5	-0.034621	-0.011317
20030227	14.86	0.024828	0.011222
20030228	15.01	0.010094	0.00428
20030303	14.65	-0.023984	-0.00639
20030304	14.56	-0.006143	-0.013816
20030305	14.62	0.004121	0.007481
20030306	14.56	-0.004104	-0.008136
20030307	14.53	-0.00206	0.006951
20030310	14.37	-0.011012	-0.022831
20030311	14.23	-0.009743	-0.007927
20030312	14.22	-0.000703	0.002232
20030313	14.72	0.035162	0.032048
20030314	14.78	0.004076	0.001429
20030317	15.01	0.015562	0.032615
20030318	15	-0.000666	0.004911
20030319	14.95	-0.003333	0.006766
20030320	14.91	-0.002676	0.003069
20030321	15	0.006036	0.021151
20030324	14.37	-0.042	-0.032822
20030325	14.55	0.012526	0.011788
20030326	14.41	-0.009622	-0.004861
20030327	14.49	0.005552	-0.00074
20030328	14.57	0.005521	-0.004283
20030331	14.14	-0.029513	-0.015744
20030401	14.16	0.001414	0.010747
20030402	14.6	0.031073	0.024909
20030403	14.46	-0.009589	-0.004769
20030404	14.41	-0.003458	0.001555
20030407	14.49	0.005552	0.002208
20030408	14.45	-0.002761	-0.001748
20030409	14.19	-0.017993	-0.011706
20030410	14.37	0.012685	0.005246
20030411	13.2	-0.08142	-0.002874
20030414	13.58	0.028788	0.017887
20030415	13.39	-0.013991	0.006341
20030416	13.24	-0.011202	-0.010234
20030417	13.12	-0.009063	0.015181
20030421	13.14	0.001524	-0.000384
20030422	13.51	0.028158	0.020175
20030423	13.58	0.005181	0.008327
20030424	13.44	-0.010309	-0.00832
20030425	13.35	-0.006696	-0.012571
20030428	13.86	0.038202	0.016856
20030429	14.06	0.01443	0.003247
20030430	14.22	0.01138	0.000718
20030501	14.36	0.009845	0.000254
20030502	14.45	0.006267	0.014884
20030505	16.09	0.113495	-0.000874
20030506	17.5	0.087632	0.008623
20030507	17.65	0.008571	-0.004809
20030508	18	0.01983	-0.009288
20030509	18.3	0.016667	0.013521
20030512	18.56	0.014208	0.012281
20030513	18.67	0.005927	-0.001892
20030514	18.55	-0.006427	-0.001458
20030515	18.73	0.009704	0.006901
20030516	18.8	0.003737	-0.002021
20030519	18.1	-0.037234	-0.022016
20030520	17.79	-0.017127	-0.000308
20030521	17.85	0.003373	0.003965
20030522	18.24	0.021849	0.009071
20030523	18.32	0.004386	0.002716
20030527	18.88	0.030568	0.018617
20030528	18.28	-0.03178	0.00187
20030529	18.1	-0.009847	-0.002382
20030530	17.95	-0.008287	0.014917
20030602	17.45	-0.027855	0.004381
20030603	17.31	-0.008023	0.003598
20030604	17.6	0.016753	0.015281
20030605	17.64	0.002273	0.005794
20030606	17.15	-0.027778	-0.003343
20030609	16.79	-0.020991	-0.012585
20030610	17.18	0.023228	0.009563
20030611	17.45	0.015716	0.013381
20030612	17.77	0.018338	0.001634
20030613	17.42	-0.019696	-0.009964
20030616	18.27	0.048795	0.020521
20030617	18.19	-0.004379	0.001215
20030618	19.12	0.051127	-0.001681
20030619	19.14	0.001046	-0.014225
20030620	19.2	0.003135	-0.000031
20030623	19.06	-0.007292	-0.014825
20030624	18.78	-0.01469	0.00176
20030625	19.09	0.016507	-0.005038
20030626	19.29	0.010477	0.010581
20030627	18.73	-0.029031	-0.007565
20030630	19.06	0.017619	-0.001249
20030701	19.09	0.001574	0.006776
20030702	19.27	0.009429	0.012673
20030703	19.13	-0.007265	-0.006432
20030707	19.87	0.038683	0.017837
20030708	20.4	0.026673	0.004629
20030709	19.89	-0.025	-0.003129
20030710	19.58	-0.015586	-0.013121
20030711	19.85	0.01379	0.008939
20030714	19.9	0.002519	0.007308
20030715	19.61	-0.014573	-0.00423
20030716	19.87	0.013259	-0.00605
20030717	20.9	0.051837	-0.014488
20030718	20.859	-0.001962	0.010636
20030721	20.61	-0.011937	-0.013145
20030722	20.8	0.009219	0.009224
20030723	20.79	-0.000481	0.002131
20030724	20.51	-0.013468	-0.005792
20030725	21.54	0.050219	0.014814
20030728	20.99	-0.025534	-0.000092
20030729	20.72	-0.012863	-0.005698
20030730	20.28	-0.021235	-0.002028
20030731	21.08	0.039448	0.002949
20030801	20.73	-0.016603	-0.009932
20030804	21.21	0.023155	0.000616
20030805	20.38	-0.039132	-0.015914
20030806	19.63	-0.036801	0.000031
20030807	19.93	0.015283	0.005846
20030808	19.64	-0.014551	0.003424
20030811	19.66	0.001018	0.004932
20030812	19.7	0.002035	0.010297
20030813	20.18	0.024365	-0.004396
20030814	19.97	-0.010406	0.005482
20030815	19.71	-0.01302	0.001098
20030818	20.34	0.031964	0.009743
20030819	20.32	-0.000983	0.004369
20030820	21.01	0.033957	-0.001198
20030821	21.68	0.03189	0.004298
20030822	20.88	-0.0369	-0.01007
20030825	20.86	-0.000958	-0.000854
20030826	21.05	0.009108	0.003081
20030827	21.48	0.020428	0.002067
20030828	22.19	0.033054	0.007009
20030829	22.61	0.018927	0.005253
20030902	22.85	0.010615	0.013286
20030903	22.95	0.004376	0.004634
20030904	22.83	-0.005229	0.002506
20030905	22.5	-0.014455	-0.005386
20030908	22.74	0.010667	0.010332
20030909	22.37	-0.016271	-0.007522
20030910	22.18	-0.008494	-0.013316
20030911	22.56	0.017133	0.005893
20030912	23.1	0.023936	0.002413
20030915	22.21	-0.038528	-0.0034
20030916	22.36	0.006754	0.013476
20030917	22.12	-0.010733	-0.00229
20030918	22.88	0.034358	0.011917
20030919	22.58	-0.013112	-0.001437
20030922	22.08	-0.022143	-0.012242
20030923	22.43	0.015851	0.006261
20030924	21.32	-0.049487	-0.017652
20030925	20.43	-0.041745	-0.008073
20030926	20.69	0.012726	-0.008388
20030929	21.3	0.029483	0.009706
20030930	20.72	-0.02723	-0.009053
20031001	20.79	0.003378	0.020889
20031002	20.57	-0.010582	0.003325
20031003	21.69	0.054448	0.009705
20031006	22.29	0.027663	0.005168
20031007	23.22	0.041723	0.004996
20031008	23.06	-0.006891	-0.004393
20031009	23.45	0.016912	0.005324
20031010	23.68	0.009808	0.000138
20031013	24.35	0.028294	0.00772
20031014	24.55	0.008214	0.004393
20031015	24.82	0.010998	-0.003325
20031016	23.25	-0.063255	0.003647
20031017	22.75	-0.021505	-0.010803
20031020	23.22	0.020659	0.00371
20031021	23.18	-0.001723	0.002757
20031022	22.76	-0.018119	-0.014456
20031023	22.99	0.010105	0.001168
20031024	22.6	-0.016964	-0.004248
20031027	22.6	0	0.004132
20031028	23.72	0.049557	0.015106
20031029	23.69	-0.001265	0.002862
20031030	23.09	-0.025327	-0.000964
20031031	22.89	-0.008662	0.002432
20031103	23.15	0.011359	0.00887
20031104	22.91	-0.010367	-0.003709
20031105	23.03	0.005238	-0.000583
20031106	23.12	0.003908	0.005487
20031107	22.5	-0.026817	-0.00233
20031110	21.9	-0.026667	-0.007257
20031111	21.54	-0.016438	-0.002052
20031112	22.33	0.036676	0.013367
20031113	22.42	0.00403	0.000512
20031114	21.46	-0.042819	-0.007777
20031117	21.13	-0.015377	-0.007162
20031118	20.41	-0.034075	-0.007712
20031119	20.4199	0.000485	0.007139
20031120	20.375	-0.002199	-0.007349
20031121	20.28	-0.004663	0.001901
20031124	21.15	0.042899	0.016009
20031125	20.68	-0.022222	0.003429
20031126	20.72	0.001934	0.004618
20031128	20.91	0.00917	0.001486
20031201	21.71	0.038259	0.010908
20031202	21.54	-0.00783	-0.002274
20031203	21.03	-0.023677	-0.002711
20031204	21.15	0.005706	0.002382
20031205	20.85	-0.014184	-0.006927
20031208	21.05	0.009592	0.006435
20031209	20.45	-0.028503	-0.008968
20031210	20.38	-0.003423	-0.003173
20031211	21.21	0.040726	0.012809
20031212	20.89	-0.015087	0.003439
20031215	20.17	-0.034466	-0.007059
20031216	20.12	-0.002479	0.004766
20031217	19.88	-0.011929	0.001528
20031218	20.04	0.008048	0.012223
20031219	19.7	-0.016966	-0.000443
20031222	19.85	0.007614	0.003897
20031223	19.81	-0.002015	0.003669
20031224	20.41	0.030288	-0.001087
20031226	20.78	0.018128	0.00195
20031229	21.15	0.017806	0.012796
20031230	21.28	0.006147	0.000765
20031231	21.37	0.004229	0.000033
20040102	21.28	-0.004212	-0.000786
20040105	22.17	0.041823	0.012265
20040106	22.09	-0.003608	0.00195
20040107	22.59	0.022635	0.002715
20040108	23.36	0.034086	0.004865
20040109	23	-0.015411	-0.006232
20040112	23.73	0.031739	0.005254
20040113	24.12	0.016435	-0.004593
20040114	24.2	0.003317	0.007246
20040115	22.85	-0.055785	0.001137
20040116	22.72	-0.005689	0.006975
20040120	22.73	0.00044	0.002586
20040121	22.61	-0.005279	0.005597
20040122	22.18	-0.019018	-0.002895
20040123	22.56	0.017133	-0.001379
20040126	23.01	0.019947	0.010495
20040127	23.07	0.002608	-0.008577
20040128	22.52	-0.02384	-0.014186
20040129	22.68	0.007105	0.001366
20040130	22.56	-0.005291	-0.000616
20040202	22.32	-0.010638	0.002934
20040203	22.26	-0.002688	0.000129
20040204	21.79	-0.021114	-0.009921
20040205	22.42	0.028912	0.00228
20040206	22.71	0.012935	0.014348
20040209	22.667	-0.001893	-0.0004
20040210	22.98	0.013809	0.005811
20040211	23.8	0.035683	0.010257
20040212	23.73	-0.002941	-0.004532
20040213	23	-0.030763	-0.005319
20040217	23.16	0.006957	0.009802
20040218	23.26	0.004318	-0.004462
20040219	22.47	-0.033964	-0.005333
20040220	22.4	-0.003115	-0.003535
20040223	22.19	-0.009375	-0.00503
20040224	22.36	0.007661	-0.00097
20040225	22.81	0.020125	0.005122
20040226	23.04	0.010083	0.002926
20040227	23.92	0.038194	0.001566
20040301	24.02	0.004181	0.010248
20040302	23.81	-0.008743	-0.005627
20040303	23.92	0.00462	0.001201
20040304	25.16	0.051839	0.004562
20040305	26.74	0.062798	0.002974
20040308	26	-0.027674	-0.008042
20040309	27.1	0.042308	-0.006624
