Date	Gasoline   ($/Gal)	Pct Change Gasoline	Lag Pct Change Gasoline	Lag 2 Pct Change Gasoline	Lag 3 Pct Change Gasoline	Lag 4 Pct Change Gasoline	Crude ($/Bbl)	Pct Change Crude	Lag Pct Change Crude	Lag 2 Pct Change Crude	Lag 3 Pct Change Crude	Lag 4 Pct Change Crude	Lag 5 Pct Change Crude	Lag 6 Pct Change Crude	Lag 7 Pct Change Crude	Lag 8 Pct Change Crude	Residual Pct Change Gasoline
8/13/2001	$1.39 	1.1627907	-0.578034682	-0.788530466	-1.27388535	-1.670146138	$27.85 	0.54151625	4.135338346	2.782071097	-0.538047656	-5.826999638	6.18754804	-4.020656584	-1.597096189	-4.803040774	0.219700343
8/20/2001	$1.43 	2.51436782	1.162790698	-0.578034682	-0.788530466	-1.27388535	$27.20 	-2.3339318	0.541516246	4.135338346	2.782071097	-0.538047656	-5.826999638	6.18754804	-4.020656584	-1.597096189	2.025406235
8/27/2001	$1.49 	4.27470217	2.514367816	1.162790698	-0.578034682	-0.788530466	$26.69 	-1.875	-2.333931777	0.541516246	4.135338346	2.782071097	-0.538047656	-5.826999638	6.18754804	-4.020656584	4.626900334
9/3/2001	$1.55 	3.83064516	4.274702172	2.514367816	1.162790698	-0.578034682	$27.18 	1.81715999	-1.875	-2.333931777	0.541516246	4.135338346	2.782071097	-0.538047656	-5.826999638	6.18754804	4.01780891
9/10/2001	$1.53 	-1.1650485	3.830645161	4.274702172	2.514367816	1.162790698	$27.66 	1.78472861	1.817159985	-1.875	-2.333931777	0.541516246	4.135338346	2.782071097	-0.538047656	-5.826999638	-1.486619175
9/17/2001	$1.53 	0.13097577	-1.165048544	3.830645161	4.274702172	2.514367816	$28.84 	4.26608821	1.784728611	1.817159985	-1.875	-2.333931777	0.541516246	4.135338346	2.782071097	-0.538047656	-0.753072645
9/24/2001	$1.49 	-2.8776978	0.13097577	-1.165048544	3.830645161	4.274702172	$21.46 	-25.589459	4.266088214	1.784728611	1.817159985	-1.875	-2.333931777	0.541516246	4.135338346	2.782071097	-1.017082608
10/1/2001	$1.42 	-4.6464646	-2.877697842	0.13097577	-1.165048544	3.830645161	$23.12 	7.73532153	-25.58945908	4.266088214	1.784728611	1.817159985	-1.875	-2.333931777	0.541516246	4.135338346	-1.096860644
10/8/2001	$1.35 	-4.519774	-4.646464646	-2.877697842	0.13097577	-1.165048544	$22.25 	-3.7629758	7.735321528	-25.58945908	4.266088214	1.784728611	1.817159985	-1.875	-2.333931777	0.541516246	-2.650097679
10/15/2001	$1.31 	-3.1804734	-4.519774011	-4.646464646	-2.877697842	0.13097577	$22.37 	0.53932584	-3.762975779	7.735321528	-25.58945908	4.266088214	1.784728611	1.817159985	-1.875	-2.333931777	-1.956794682
10/22/2001	$1.27 	-3.3613445	-3.180473373	-4.519774011	-4.646464646	-2.877697842	$21.78 	-2.6374609	0.539325843	-3.762975779	7.735321528	-25.58945908	4.266088214	1.784728611	1.817159985	-1.875	-2.022960866
10/29/2001	$1.24 	-2.3715415	-3.361344538	-3.180473373	-4.519774011	-4.646464646	$22.10 	1.46923783	-2.637460885	0.539325843	-3.762975779	7.735321528	-25.58945908	4.266088214	1.784728611	1.817159985	-1.529233298
11/5/2001	$1.21 	-2.3481781	-2.371541502	-3.361344538	-3.180473373	-4.519774011	$20.00 	-9.5022624	1.469237833	-2.637460885	0.539325843	-3.762975779	7.735321528	-25.58945908	4.266088214	1.784728611	-0.65521357
11/12/2001	$1.18 	-1.9900498	-2.348178138	-2.371541502	-3.361344538	-3.180473373	$21.26 	6.3	-9.502262443	1.469237833	-2.637460885	0.539325843	-3.762975779	7.735321528	-25.58945908	4.266088214	-0.884845138
11/19/2001	$1.17 	-1.2690355	-1.990049751	-2.348178138	-2.371541502	-3.361344538	$17.74 	-16.556914	6.3	-9.502262443	1.469237833	-2.637460885	0.539325843	-3.762975779	7.735321528	-25.58945908	0.731974339
11/26/2001	$1.13 	-3.4275921	-1.269035533	-1.990049751	-2.348178138	-2.371541502	$18.69 	5.35512965	-16.55691439	6.3	-9.502262443	1.469237833	-2.637460885	0.539325843	-3.762975779	7.735321528	-0.8776722
12/3/2001	$1.11 	-1.6858917	-3.427592117	-1.269035533	-1.990049751	-2.348178138	$20.27 	8.45371857	5.355129651	-16.55691439	6.3	-9.502262443	1.469237833	-2.637460885	0.539325843	-3.762975779	-1.423360167
12/10/2001	$1.10 	-1.1732852	-1.685891748	-3.427592117	-1.269035533	-1.990049751	$18.32 	-9.6201283	8.453718566	5.355129651	-16.55691439	6.3	-9.502262443	1.469237833	-2.637460885	0.539325843	-1.320436925
12/17/2001	$1.06 	-3.2876712	-1.173285199	-1.685891748	-3.427592117	-1.269035533	$19.28 	5.24017467	-9.620128268	8.453718566	5.355129651	-16.55691439	6.3	-9.502262443	1.469237833	-2.637460885	-2.520552273
12/24/2001	$1.07 	1.22757318	-3.287671233	-1.173285199	-1.685891748	-3.427592117	$19.62 	1.76348548	5.240174673	-9.620128268	8.453718566	5.355129651	-16.55691439	6.3	-9.502262443	1.469237833	0.747227034
12/31/2001	$1.10 	2.23880597	1.227573182	-3.287671233	-1.173285199	-1.685891748	$19.96 	1.73292559	1.763485477	5.240174673	-9.620128268	8.453718566	5.355129651	-16.55691439	6.3	-9.502262443	1.530855488
1/7/2002	$1.11 	1.45985401	2.23880597	1.227573182	-3.287671233	-1.173285199	$21.42 	7.31462926	1.732925586	1.763485477	5.240174673	-9.620128268	8.453718566	5.355129651	-16.55691439	6.3	-0.13799817
1/14/2002	$1.11 	-0.0899281	1.459854015	2.23880597	1.227573182	-3.287671233	$18.88 	-11.858077	7.314629259	1.732925586	1.763485477	5.240174673	-9.620128268	8.453718566	5.355129651	-16.55691439	-0.70359534
1/21/2002	$1.11 	-0.540054	-0.089928058	1.459854015	2.23880597	1.227573182	$19.47 	3.09851695	-11.85807656	7.314629259	1.732925586	1.763485477	5.240174673	-9.620128268	8.453718566	5.355129651	0.392575201
1/28/2002	$1.10 	-0.361991	-0.540054005	-0.089928058	1.459854015	2.23880597	$20.05 	3.0053943	3.098516949	-11.85807656	7.314629259	1.732925586	1.763485477	5.240174673	-9.620128268	8.453718566	-0.510192136
2/4/2002	$1.12 	1.36239782	-0.36199095	-0.540054005	-0.089928058	1.459854015	$20.02 	-0.1496259	3.005394298	3.098516949	-11.85807656	7.314629259	1.732925586	1.763485477	5.240174673	-9.620128268	0.795739663
2/11/2002	$1.11 	-0.8064516	1.36239782	-0.36199095	-0.540054005	-0.089928058	$21.29 	6.34365634	-0.149625935	3.005394298	3.098516949	-11.85807656	7.314629259	1.732925586	1.763485477	5.240174673	-1.697596222
2/18/2002	$1.12 	0.81300813	-0.806451613	1.36239782	-0.36199095	-0.540054005	$20.77 	-2.4659465	6.343656344	-0.149625935	3.005394298	3.098516949	-11.85807656	7.314629259	1.732925586	1.763485477	-0.301204052
2/25/2002	$1.12 	0	0.81300813	-0.806451613	1.36239782	-0.36199095	$20.24 	-2.5282928	-2.465946454	6.343656344	-0.149625935	3.005394298	3.098516949	-11.85807656	7.314629259	1.732925586	0.023660262
3/4/2002	$1.14 	2.50896057	0	0.81300813	-0.806451613	1.36239782	$22.55 	11.4130435	-2.5282928	-2.465946454	6.343656344	-0.149625935	3.005394298	3.098516949	-11.85807656	7.314629259	1.483051342
3/11/2002	$1.22 	6.90559441	2.508960574	0	0.81300813	-0.806451613	$24.36 	8.02660754	11.41304348	-2.5282928	-2.465946454	6.343656344	-0.149625935	3.005394298	3.098516949	-11.85807656	3.903885944
3/18/2002	$1.29 	5.31479967	6.905594406	2.508960574	0	0.81300813	$25.03 	2.75041051	8.026607539	11.41304348	-2.5282928	-2.465946454	6.343656344	-0.149625935	3.005394298	3.098516949	2.101173822
3/25/2002	$1.34 	4.19254658	5.314799673	6.905594406	2.508960574	0	$25.69 	2.6368358	2.750410509	8.026607539	11.41304348	-2.5282928	-2.465946454	6.343656344	-0.149625935	3.005394298	1.58714161
4/1/2002	$1.37 	2.1609538	4.192546584	5.314799673	6.905594406	2.508960574	$26.82 	4.39859868	2.636835797	2.750410509	8.026607539	11.41304348	-2.5282928	-2.465946454	6.343656344	-0.149625935	-0.208746273
4/8/2002	$1.41 	3.06345733	2.1609538	4.192546584	5.314799673	6.905594406	$26.16 	-2.4608501	4.398598677	2.636835797	2.750410509	8.026607539	11.41304348	-2.5282928	-2.465946454	6.343656344	1.276307302
4/15/2002	$1.40 	-0.6369427	3.06345733	2.1609538	4.192546584	5.314799673	$24.53 	-6.2308869	-2.460850112	4.398598677	2.636835797	2.750410509	8.026607539	11.41304348	-2.5282928	-2.465946454	-0.822721167
4/22/2002	$1.40 	0	-0.636942675	3.06345733	2.1609538	4.192546584	$26.28 	7.13412148	-6.23088685	-2.460850112	4.398598677	2.636835797	2.750410509	8.026607539	11.41304348	-2.5282928	0.068571982
4/29/2002	$1.39 	-0.7834758	0	-0.636942675	3.06345733	2.1609538	$27.45 	4.45205479	7.134121484	-6.23088685	-2.460850112	4.398598677	2.636835797	2.750410509	8.026607539	11.41304348	-2.031865965
5/6/2002	$1.40 	0.14357502	-0.783475783	0	-0.636942675	3.06345733	$26.11 	-4.8816029	4.452054795	7.134121484	-6.23088685	-2.460850112	4.398598677	2.636835797	2.750410509	8.026607539	-0.694554651
5/13/2002	$1.39 	-0.5017921	0.143575018	-0.783475783	0	-0.636942675	$28.62 	9.61317503	-4.881602914	4.452054795	7.134121484	-6.23088685	-2.460850112	4.398598677	2.636835797	2.750410509	-1.373212541
5/20/2002	$1.40 	0.64841499	-0.501792115	0.143575018	-0.783475783	0	$28.24 	-1.3277428	9.613175029	-4.881602914	4.452054795	7.134121484	-6.23088685	-2.460850112	4.398598677	2.636835797	-0.870632668
5/27/2002	$1.39 	-0.7158196	0.648414986	-0.501792115	0.143575018	-0.783475783	$26.67 	-5.5594901	-1.327742837	9.613175029	-4.881602914	4.452054795	7.134121484	-6.23088685	-2.460850112	4.398598677	-0.991574461
6/3/2002	$1.39 	0.36049027	-0.715819613	0.648414986	-0.501792115	0.143575018	$25.10 	-5.8867642	-5.559490085	-1.327742837	9.613175029	-4.881602914	4.452054795	7.134121484	-6.23088685	-2.460850112	1.600366348
6/10/2002	$1.38 	-1.2212644	0.360490267	-0.715819613	0.648414986	-0.501792115	$24.24 	-3.4262948	-5.886764154	-5.559490085	-1.327742837	9.613175029	-4.881602914	4.452054795	7.134121484	-6.23088685	0.721466123
6/17/2002	$1.38 	0.21818182	-1.221264368	0.360490267	-0.715819613	0.648414986	$25.98 	7.17821782	-3.426294821	-5.886764154	-5.559490085	-1.327742837	9.613175029	-4.881602914	4.452054795	7.134121484	1.19655477
6/24/2002	$1.38 	0.43541364	0.218181818	-1.221264368	0.360490267	-0.715819613	$26.31 	1.27020785	7.178217822	-3.426294821	-5.886764154	-5.559490085	-1.327742837	9.613175029	-4.881602914	4.452054795	-0.110172327
7/1/2002	$1.39 	0.57803468	0.435413643	0.218181818	-1.221264368	0.360490267	$26.79 	1.82440137	1.270207852	7.178217822	-3.426294821	-5.886764154	-5.559490085	-1.327742837	9.613175029	-4.881602914	-0.026078316
7/8/2002	$1.38 	-0.7183908	0.578034682	0.435413643	0.218181818	-1.221264368	$26.14 	-2.4262785	1.824401368	1.270207852	7.178217822	-3.426294821	-5.886764154	-5.559490085	-1.327742837	9.613175029	-0.961516895
7/15/2002	$1.39 	0.8683068	-0.718390805	0.578034682	0.435413643	0.218181818	$27.23 	4.16985463	-2.426278462	1.824401368	1.270207852	7.178217822	-3.426294821	-5.886764154	-5.559490085	-1.327742837	0.454632976
7/22/2002	$1.41 	1.14777618	0.868306802	-0.718390805	0.578034682	0.435413643	$26.61 	-2.2769005	4.169854629	-2.426278462	1.824401368	1.270207852	7.178217822	-3.426294821	-5.886764154	-5.559490085	0.610871563
7/29/2002	$1.41 	-0.212766	1.147776184	0.868306802	-0.718390805	0.578034682	$26.54 	-0.263059	-2.276900477	4.169854629	-2.426278462	1.824401368	1.270207852	7.178217822	-3.426294821	-5.886764154	-0.365835131
8/5/2002	$1.40 	-0.8528785	-0.212765957	1.147776184	0.868306802	-0.718390805	$26.55 	0.03767898	-0.263059	-2.276900477	4.169854629	-2.426278462	1.824401368	1.270207852	7.178217822	-3.426294821	-0.722184676
8/12/2002	$1.39 	-0.1433692	-0.852878465	-0.212765957	1.147776184	0.868306802	$27.84 	4.85875706	0.037678975	-0.263059	-2.276900477	4.169854629	-2.426278462	1.824401368	1.270207852	7.178217822	-0.64752438
8/19/2002	$1.39 	-0.0717875	-0.143369176	-0.852878465	-0.212765957	1.147776184	$29.86 	7.25574713	4.858757062	0.037678975	-0.263059	-2.276900477	4.169854629	-2.426278462	1.824401368	1.270207852	-1.73576913
8/26/2002	$1.40 	0.79022989	-0.071787509	-0.143369176	-0.852878465	-0.212765957	$29.23 	-2.1098459	7.255747126	4.858757062	0.037678975	-0.263059	-2.276900477	4.169854629	-2.426278462	1.824401368	-1.01741378
9/2/2002	$1.39 	-0.6414825	0.790229885	-0.071787509	-0.143369176	-0.852878465	$29.52 	0.97502566	-2.109845948	7.255747126	4.858757062	0.037678975	-0.263059	-2.276900477	4.169854629	-2.426278462	-1.52925797
9/9/2002	$1.40 	0.07173601	-0.641482537	0.790229885	-0.071787509	-0.143369176	$29.80 	0.96561071	0.975025659	-2.109845948	7.255747126	4.858757062	0.037678975	-0.263059	-2.276900477	4.169854629	-0.680391407
9/16/2002	$1.40 	0.43010753	0.071736012	-0.641482537	0.790229885	-0.071787509	$29.14 	-2.2147651	0.965610706	0.975025659	-2.109845948	7.255747126	4.858757062	0.037678975	-0.263059	-2.276900477	0.029335019
9/23/2002	$1.40 	-0.4282655	0.430107527	0.071736012	-0.641482537	0.790229885	$30.85 	5.86822237	-2.214765101	0.965610706	0.975025659	-2.109845948	7.255747126	4.858757062	0.037678975	-0.263059	-1.022055601
9/30/2002	$1.41 	1.29032258	-0.428265525	0.430107527	0.071736012	-0.641482537	$30.59 	-0.8427877	5.868222375	-2.214765101	0.965610706	0.975025659	-2.109845948	7.255747126	4.858757062	0.037678975	0.328932289
10/7/2002	$1.44 	1.84005662	1.290322581	-0.428265525	0.430107527	0.071736012	$29.65 	-3.0728996	-0.842787682	5.868222375	-2.214765101	0.965610706	0.975025659	-2.109845948	7.255747126	4.858757062	1.754384063
10/14/2002	$1.44 	0.0694927	1.840056617	1.290322581	-0.428265525	0.430107527	$30.06 	1.38279933	-3.07289964	-0.842787682	5.868222375	-2.214765101	0.965610706	0.975025659	-2.109845948	7.255747126	0.315928517
10/21/2002	$1.46 	1.25	0.069492703	1.840056617	1.290322581	-0.428265525	$28.31 	-5.82169	1.382799326	-3.07289964	-0.842787682	5.868222375	-2.214765101	0.965610706	0.975025659	-2.109845948	1.867958262
10/28/2002	$1.44 	-0.9602195	1.25	0.069492703	1.840056617	1.290322581	$27.25 	-3.74426	-5.821689953	1.382799326	-3.07289964	-0.842787682	5.868222375	-2.214765101	0.965610706	0.975025659	0.611102752
11/4/2002	$1.45 	0.27700831	-0.960219479	1.25	0.069492703	1.840056617	$26.89 	-1.3211009	-3.744259979	-5.821689953	1.382799326	-3.07289964	-0.842787682	5.868222375	-2.214765101	0.965610706	1.912628281
11/11/2002	$1.44 	-0.621547	0.27700831	-0.960219479	1.25	0.069492703	$26.02 	-3.2354035	-1.321100917	-3.744259979	-5.821689953	1.382799326	-3.07289964	-0.842787682	5.868222375	-2.214765101	0.98521745
11/18/2002	$1.41 	-2.0847811	-0.621546961	0.27700831	-0.960219479	1.25	$26.71 	2.6518063	-3.235403496	-1.321100917	-3.744259979	-5.821689953	1.382799326	-3.07289964	-0.842787682	5.868222375	-0.927674582
11/25/2002	$1.38 	-2.0581973	-2.084781098	-0.621546961	0.27700831	-0.960219479	$27.01 	1.12317484	2.651806303	-3.235403496	-1.321100917	-3.744259979	-5.821689953	1.382799326	-3.07289964	-0.842787682	-1.815372675
12/2/2002	$1.36 	-1.1594203	-2.058197303	-2.084781098	-0.621546961	0.27700831	$27.27 	0.96260644	1.123174841	2.651806303	-3.235403496	-1.321100917	-3.744259979	-5.821689953	1.382799326	-3.07289964	-1.247136487
12/9/2002	$1.36 	-0.2932551	-1.15942029	-2.058197303	-2.084781098	-0.621546961	$27.29 	0.07334067	0.962606442	1.123174841	2.651806303	-3.235403496	-1.321100917	-3.744259979	-5.821689953	1.382799326	-0.490906188
12/16/2002	$1.36 	0.22058824	-0.293255132	-1.15942029	-2.058197303	-2.084781098	$30.15 	10.4800293	0.073340667	0.962606442	1.123174841	2.651806303	-3.235403496	-1.321100917	-3.744259979	-5.821689953	-1.14707709
12/23/2002	$1.40 	2.78796772	0.220588235	-0.293255132	-1.15942029	-2.058197303	$32.09 	6.4344942	10.48002932	0.073340667	0.962606442	1.123174841	2.651806303	-3.235403496	-1.321100917	-3.744259979	-0.098697163
12/30/2002	$1.44 	2.8551035	2.787967718	0.220588235	-0.293255132	-1.15942029	$31.41 	-2.1190402	6.434494196	10.48002932	0.073340667	0.962606442	1.123174841	2.651806303	-3.235403496	-1.321100917	0.345846683
1/6/2003	$1.44 	0.20818876	2.855103498	2.787967718	0.220588235	-0.293255132	$32.29 	2.80165552	-2.119040199	6.434494196	10.48002932	0.073340667	0.962606442	1.123174841	2.651806303	-3.235403496	-1.295099651
1/13/2003	$1.45 	0.69252078	0.208188758	2.855103498	2.787967718	0.220588235	$32.08 	-0.6503561	2.801655524	-2.119040199	6.434494196	10.48002932	0.073340667	0.962606442	1.123174841	2.651806303	-0.502295524
1/20/2003	$1.46 	0.34387895	0.692520776	0.208188758	2.855103498	2.787967718	$32.26 	0.54551122	-0.650356147	2.801655524	-2.119040199	6.434494196	10.48002932	0.073340667	0.962606442	1.123174841	-0.408773728
1/27/2003	$1.47 	0.95956134	0.343878955	0.692520776	0.208188758	2.855103498	$32.43 	0.54255154	0.545511222	-0.650356147	2.801655524	-2.119040199	6.434494196	10.48002932	0.073340667	0.962606442	0.391681548
2/3/2003	$1.53 	3.66598778	0.959561343	0.343878955	0.692520776	0.208188758	$32.84 	1.26426149	0.542551542	0.545511222	-0.650356147	2.801655524	-2.119040199	6.434494196	10.48002932	0.073340667	3.197781174
2/10/2003	$1.61 	5.23903078	3.66598778	0.959561343	0.343878955	0.692520776	$34.46 	4.93300853	1.264261486	0.542551542	0.545511222	-0.650356147	2.801655524	-2.119040199	6.434494196	10.48002932	4.368666431
2/17/2003	$1.66 	3.29807094	5.239030779	3.66598778	0.959561343	0.343878955	$35.88 	4.1062101	4.933008526	1.264261486	0.542551542	0.545511222	-0.650356147	2.801655524	-2.119040199	6.434494196	1.626371777
2/24/2003	$1.66 	-0.1204819	3.29807094	5.239030779	3.66598778	0.959561343	$37.29 	3.94425087	4.106210099	4.933008526	1.264261486	0.542551542	0.545511222	-0.650356147	2.801655524	-2.119040199	-2.095300495
3/3/2003	$1.69 	1.68878166	-0.120481928	3.29807094	5.239030779	3.66598778	$36.10 	-3.1912041	3.944250871	4.106210099	4.933008526	1.264261486	0.542551542	0.545511222	-0.650356147	2.801655524	0.326143271
3/10/2003	$1.71 	1.54211151	1.688781665	-0.120481928	3.29807094	5.239030779	$37.18 	2.99168975	-3.191204076	3.944250871	4.106210099	4.933008526	1.264261486	0.542551542	0.545511222	-0.650356147	0.760368797
3/17/2003	$1.73 	0.93457944	1.542111507	1.688781665	-0.120481928	3.29807094	$34.92 	-6.0785368	2.991689751	-3.191204076	3.944250871	4.106210099	4.933008526	1.264261486	0.542551542	0.545511222	0.812255781
3/24/2003	$1.69 	-2.1990741	0.934579439	1.542111507	1.688781665	-0.120481928	$29.51 	-15.492554	-6.078536848	2.991689751	-3.191204076	3.944250871	4.106210099	4.933008526	1.264261486	0.542551542	0.172714471
3/31/2003	$1.65 	-2.4260355	-2.199074074	0.934579439	1.542111507	1.688781665	$31.14 	5.52355134	-15.49255441	-6.078536848	2.991689751	-3.191204076	3.944250871	4.106210099	4.933008526	1.264261486	0.583879696
4/7/2003	$1.63 	-1.1522135	-2.426035503	-2.199074074	0.934579439	1.542111507	$27.76 	-10.854207	5.523551339	-15.49255441	-6.078536848	2.991689751	-3.191204076	3.944250871	4.106210099	4.933008526	1.318037172
4/14/2003	$1.60 	-2.1472393	-1.152213463	-2.426035503	-2.199074074	0.934579439	$28.41 	2.34149856	-10.85420681	5.523551339	-15.49255441	-6.078536848	2.991689751	-3.191204076	3.944250871	4.106210099	0.462401126
4/21/2003	$1.57 	-1.3166144	-2.147239264	-1.152213463	-2.426035503	-2.199074074	$30.76 	8.2717353	2.341498559	-10.85420681	5.523551339	-15.49255441	-6.078536848	2.991689751	-3.191204076	3.944250871	-0.725504182
4/28/2003	$1.56 	-1.0800508	-1.31661442	-2.147239264	-1.152213463	-2.426035503	$25.25 	-17.912874	8.271735305	2.341498559	-10.85420681	5.523551339	-15.49255441	-6.078536848	2.991689751	-3.191204076	0.118552174
5/5/2003	$1.51 	-2.8259473	-1.080050826	-1.31661442	-2.147239264	-1.152213463	$26.43 	4.67326733	-17.91287386	8.271735305	2.341498559	-10.85420681	5.523551339	-15.49255441	-6.078536848	2.991689751	-0.25528003
5/12/2003	$1.49 	-1.4540648	-2.825947335	-1.080050826	-1.31661442	-2.147239264	$27.34 	3.44305713	4.673267327	-17.91287386	8.271735305	2.341498559	-10.85420681	5.523551339	-15.49255441	-6.078536848	-0.907534822
5/19/2003	$1.50 	0.46948357	-1.454064772	-2.825947335	-1.080050826	-1.31661442	$28.84 	5.48646672	3.443057132	4.673267327	-17.91287386	8.271735305	2.341498559	-10.85420681	5.523551339	-15.49255441	-0.359755462
5/26/2003	$1.49 	-0.7343124	0.469483568	-1.454064772	-2.825947335	-1.080050826	$29.78 	3.259362	5.486466715	3.443057132	4.673267327	-17.91287386	8.271735305	2.341498559	-10.85420681	5.523551339	-2.286570002
6/2/2003	$1.47 	-0.9414929	-0.734312417	0.469483568	-1.454064772	-2.825947335	$30.72 	3.15648086	3.259361997	5.486466715	3.443057132	4.673267327	-17.91287386	8.271735305	2.341498559	-10.85420681	-2.771829631
6/9/2003	$1.49 	1.15410726	-0.941492939	-0.734312417	0.469483568	-1.454064772	$31.36 	2.08333333	3.15648086	3.259361997	5.486466715	3.443057132	4.673267327	-17.91287386	8.271735305	2.341498559	-0.375401798
6/16/2003	$1.52 	1.87919463	1.154107264	-0.941492939	-0.734312417	0.469483568	$31.14 	-0.7015306	2.083333333	3.15648086	3.259361997	5.486466715	3.443057132	4.673267327	-17.91287386	8.271735305	0.444911576
6/23/2003	$1.50 	-1.4492754	1.879194631	1.154107264	-0.941492939	-0.734312417	$30.22 	-2.9543995	-0.701530612	2.083333333	3.15648086	3.259361997	5.486466715	3.443057132	4.673267327	-17.91287386	-1.84906808
6/30/2003	$1.49 	-0.6016043	-1.449275362	1.879194631	1.154107264	-0.941492939	$30.15 	-0.2316347	-2.954399486	-0.701530612	2.083333333	3.15648086	3.259361997	5.486466715	3.443057132	4.673267327	-0.399513951
7/7/2003	$1.49 	0.13449899	-0.601604278	-1.449275362	1.879194631	1.154107264	$30.08 	-0.2321725	-0.231634679	-2.954399486	-0.701530612	2.083333333	3.15648086	3.259361997	5.486466715	3.443057132	0.40431745
7/14/2003	$1.52 	2.14909335	0.134498991	-0.601604278	-1.449275362	1.879194631	$31.20 	3.72340426	-0.232172471	-0.231634679	-2.954399486	-0.701530612	2.083333333	3.15648086	3.259361997	5.486466715	1.960548452
7/21/2003	$1.52 	0.19723866	2.149093351	0.134498991	-0.601604278	-1.449275362	$31.67 	1.50641026	3.723404255	-0.232172471	-0.231634679	-2.954399486	-0.701530612	2.083333333	3.15648086	3.259361997	-0.492369873
7/28/2003	$1.52 	-0.5249344	0.197238659	2.149093351	0.134498991	-0.601604278	$29.98 	-5.3362804	1.506410256	3.723404255	-0.232172471	-0.231634679	-2.954399486	-0.701530612	2.083333333	3.15648086	-0.536757994
8/4/2003	$1.54 	1.31926121	-0.524934383	0.197238659	2.149093351	0.134498991	$31.80 	6.07071381	-5.336280392	1.506410256	3.723404255	-0.232172471	-0.231634679	-2.954399486	-0.701530612	2.083333333	1.356826313
8/11/2003	$1.57 	2.27864583	1.319261214	-0.524934383	0.197238659	2.149093351	$31.91 	0.34591195	6.070713809	-5.336280392	1.506410256	3.723404255	-0.232172471	-0.231634679	-2.954399486	-0.701530612	1.48985062
8/18/2003	$1.63 	3.56460853	2.278645833	1.319261214	-0.524934383	0.197238659	$30.81 	-3.4471952	0.34591195	6.070713809	-5.336280392	1.506410256	3.723404255	-0.232172471	-0.231634679	-2.954399486	3.330041351
8/25/2003	$1.75 	7.3755378	3.56460853	2.278645833	1.319261214	-0.524934383	$31.43 	2.01233366	-3.447195237	0.34591195	6.070713809	-5.336280392	1.506410256	3.723404255	-0.232172471	-0.231634679	7.538214681
9/1/2003	$1.75 	-0.057241	7.3755378	3.56460853	2.278645833	1.319261214	$30.14 	-4.1043589	2.012333658	-3.447195237	0.34591195	6.070713809	-5.336280392	1.506410256	3.723404255	-0.232172471	0.276318954
9/8/2003	$1.72 	-1.6609393	-0.057240985	7.3755378	3.56460853	2.278645833	$28.85 	-4.2800265	-4.104358893	2.012333658	-3.447195237	0.34591195	6.070713809	-5.336280392	1.506410256	3.723404255	-0.418305493
9/15/2003	$1.70 	-1.1648224	-1.66093929	-0.057240985	7.3755378	3.56460853	$28.15 	-2.4263432	-4.280026543	-4.104358893	2.012333658	-3.447195237	0.34591195	6.070713809	-5.336280392	1.506410256	0.411120646
9/22/2003	$1.64 	-3.182086	-1.164822365	-1.66093929	-0.057240985	7.3755378	$26.97 	-4.1918295	-2.426343154	-4.280026543	-4.104358893	2.012333658	-3.447195237	0.34591195	6.070713809	-5.336280392	-1.352772628
9/29/2003	$1.59 	-3.1649422	-3.182086034	-1.164822365	-1.66093929	-0.057240985	$28.35 	5.11679644	-4.191829485	-2.426343154	-4.280026543	-4.104358893	2.012333658	-3.447195237	0.34591195	6.070713809	-2.012633011
10/6/2003	$1.57 	-1.1313639	-3.164942179	-3.182086034	-1.164822365	-1.66093929	$30.40 	7.23104056	5.116796441	-4.191829485	-2.426343154	-4.280026543	-4.104358893	2.012333658	-3.447195237	0.34591195	-1.893121776
10/13/2003	$1.57 	-0.317864	-1.131363922	-3.164942179	-3.182086034	-1.164822365	$31.91 	4.96710526	7.231040564	5.116796441	-4.191829485	-2.426343154	-4.280026543	-4.104358893	2.012333658	-3.447195237	-2.279339357
10/20/2003	$1.57 	0.19132653	-0.317863954	-1.131363922	-3.164942179	-3.182086034	$30.37 	-4.8260733	4.967105263	7.231040564	5.116796441	-4.191829485	-2.426343154	-4.280026543	-4.104358893	2.012333658	-1.124777552
10/27/2003	$1.54 	-1.845958	0.191326531	-0.317863954	-1.131363922	-3.164942179	$29.95 	-1.3829437	-4.826073331	4.967105263	7.231040564	5.116796441	-4.191829485	-2.426343154	-4.280026543	-4.104358893	-1.950966198
11/3/2003	$1.54 	-0.4539559	-1.845957989	0.191326531	-0.317863954	-1.131363922	$28.81 	-3.8063439	-1.382943694	-4.826073331	4.967105263	7.231040564	5.116796441	-4.191829485	-2.426343154	-4.280026543	0.131247537
11/10/2003	$1.50 	-2.019544	-0.453955901	-1.845957989	0.191326531	-0.317863954	$31.01 	7.63623742	-3.806343907	-1.382943694	-4.826073331	4.967105263	7.231040564	5.116796441	-4.191829485	-2.426343154	-2.151791163
11/17/2003	$1.50 	-0.4654255	-2.019543974	-0.453955901	-1.845957989	0.191326531	$31.75 	2.38632699	7.636237418	-3.806343907	-1.382943694	-4.826073331	4.967105263	7.231040564	5.116796441	-4.191829485	-1.666295233
