Date	DayofWeek	DepartureTime	WheelsOff	WheelsOn	ArrivalTime	AIR_TIME	ArrivalDelay 	DepartureDelay	TAXI_IN	TAXI_OUT	CARRIER_DELAY	WEATHER_DELAY	NAS_DELAY	SECURITY_DELAY	LATE_AIRCRAFT_DELAY	AIRLINE_ID	Origin	Destination
3237753600	1	1841	1850	1927	1931	37	-7	0	4	9	0	0	0	0	0	19386	Minneapolis/St. Paul,MN	Fargo,ND
3238358400	1	1515	1528	1611	1619	103	5	-1	8	13	0	0	0	0	0	19386	Detroit,MI	Kansas City,MO
3239308800	5	1604	1630	1750	1759	80	-6	-5	9	26	0	0	0	0	0	19386	Philadelphia,PA	Detroit,MI
3238790400	6	612	620	733	739	73	1	-8	6	8	0	0	0	0	0	19386	New Orleans,LA	Memphis,TN
3237235200	2	1005	1015	1139	1143	84	-6	0	4	10	0	0	0	0	0	20417	Scranton/Wilkes-Barre,PA	Cincinnati,OH
3237235200	2	1755	1805	1857	1905	52	-9	-10	8	10	0	0	0	0	0	20417	Lansing,MI	Cincinnati,OH
3237321600	3	1755	1807	1926	1933	79	-31	-5	7	12	0	0	0	0	0	20417	New York,NY	Charlotte,NC
3237321600	3	1800	1821	1959	2009	98	40	30	10	21	0	0	40	0	0	20417	Charlotte,NC	New York,NY
3237321600	3	1810	1859	1957	2023	58	34	-5	26	49	0	0	34	0	0	20417	Norfolk,VA	New York,NY
3237408000	4	825	846	940	945	54	-3	0	5	21	0	0	0	0	0	20417	Atlanta,GA	Louisville,KY
3237408000	4	920	1002	1041	1046	39	6	0	5	42	0	0	0	0	0	20417	New York,NY	Boston,MA
3237408000	4	2045	2103	2135	2137	32	0	0	2	18	0	0	0	0	0	20417	Cincinnati,OH	Charleston/Dunbar,WV
3237494400	5	1455	1518	1550	1555	32	1	0	5	23	0	0	0	0	0	20417	Cincinnati,OH	Akron/Canton,OH
3237494400	5	2235	2245	2358	2400	73	62	59	2	10	0	0	3	0	59	20417	Washington,DC	Lexington,KY
3237580800	6	830	842	1035	1040	113	15	30	5	12	15	0	0	0	0	20417	Cincinnati,OH	Ft. Myers,FL
3237667200	7	940	958	1117	1125	79	-2	0	8	18	0	0	0	0	0	20417	Detroit,MI	New York,NY
3237667200	7	1459	1519	1650	1700	91	17	-1	10	20	0	0	17	0	0	20417	Cincinnati,OH	Philadelphia,PA
3237753600	1	653	704	850	858	106	14	3	8	11	0	0	0	0	0	20417	Raleigh/Durham,NC	Boston,MA
3237753600	1	1044	1053	1126	1131	93	-8	-1	5	9	0	0	0	0	0	20417	Cincinnati,OH	Omaha,NE
3237840000	2	1015	1025	1141	1142	76	-4	0	1	10	0	0	0	0	0	20417	Richmond,VA	Cincinnati,OH
3237926400	3	1434	1452	1609	1612	77	4	-1	3	18	0	0	0	0	0	20417	Cincinnati,OH	Charleston,SC
3238012800	4	630	645	821	830	96	0	-5	9	15	0	0	0	0	0	20417	Greensboro/High Point,NC	Boston,MA
3238012800	4	1126	1136	1507	1508	151	-8	-4	1	10	0	0	0	0	0	20417	San Antonio,TX	Cincinnati,OH
3238012800	4	1215	1251	1514	1518	143	13	30	4	36	0	0	0	0	0	20417	New York,NY	Ft. Myers,FL
3238012800	4	1706	1717	1840	1843	83	79	76	3	11	0	0	79	0	0	20417	Raleigh/Durham,NC	Cincinnati,OH
3238099200	5	700	717	706	711	49	-4	0	5	17	0	0	0	0	0	20417	Cincinnati,OH	Chicago,IL
3238099200	5	735	745	1040	1100	115	2	-10	20	10	0	0	0	0	0	20417	Omaha,NE	Atlanta,GA
3238099200	5	955	1013	1202	1207	109	-11	0	5	18	0	0	0	0	0	20417	Atlanta,GA	Albany,NY
3238099200	5	1555	1619	1800	1803	101	188	176	3	24	176	0	12	0	0	20417	Boston,MA	Raleigh/Durham,NC
3238185600	6	1205	1217	1352	1402	95	46	45	10	12	45	0	1	0	0	20417	Raleigh/Durham,NC	Boston,MA
3238358400	1	655	708	807	813	59	-5	0	6	13	0	0	0	0	0	20417	Lexington,KY	Washington,DC
3238531200	3	1444	1505	1718	1725	133	2	14	7	21	0	0	0	0	0	20417	Boston,MA	Jacksonville,FL
3238531200	3	1849	1916	1939	1944	23	8	-1	5	27	0	0	0	0	0	20417	Cincinnati,OH	Ashland,WV
3238617600	4	1545	1555	1706	1708	71	-16	-5	2	10	0	0	0	0	0	20417	Raleigh/Durham,NC	Cincinnati,OH
3238617600	4	1919	1945	2112	2116	87	-18	-10	4	26	0	0	0	0	0	20417	New York,NY	Greenville/Spartanburg,SC
3238704000	5	700	715	804	815	49	30	30	11	15	30	0	0	0	0	20417	Burlington,VT	New York,NY
3238876800	7	1255	1308	1335	1343	147	5	0	8	13	0	0	0	0	0	20417	Cincinnati,OH	Colorado Springs,CO
3238876800	7	1437	1447	1659	1701	72	-23	-8	2	10	0	0	0	0	0	20417	Des Moines,IA	Cincinnati,OH
3238963200	1	1300	1312	1420	1425	68	-6	0	5	12	0	0	0	0	0	20417	Boston,MA	Washington,DC
3238963200	1	1845	1914	2040	2045	86	6	0	5	29	0	0	0	0	0	20417	Cincinnati,OH	Jacksonville,FL
3239049600	2	1215	1231	1319	1322	48	-8	0	3	16	0	0	0	0	0	20417	Grand Rapids,MI	Cincinnati,OH
3239136000	3	628	638	951	952	133	-8	-2	1	10	0	0	0	0	0	20417	Austin,TX	Cincinnati,OH
3239136000	3	820	853	1040	1048	107	24	0	8	33	0	0	24	0	0	20417	New York,NY	Charlotte,NC
3239222400	4	1400	1417	1536	1537	79	4	0	1	17	0	0	0	0	0	20417	Washington,DC	Cincinnati,OH
3239222400	4	1718	1729	1839	1913	70	33	33	34	11	33	0	0	0	0	20417	Raleigh/Durham,NC	New York,NY
3239308800	5	820	831	1026	1028	115	-20	0	2	11	0	0	0	0	0	20417	Cincinnati,OH	West Palm Beach/Palm Beach,FL
3239308800	5	1738	1805	1917	1921	72	0	0	4	27	0	0	0	0	0	20417	Atlanta,GA	Newport News/Williamsburg,VA
3239395200	6	1005	1010	1131	1134	81	-2	0	3	5	0	0	0	0	0	20417	Washington,DC	Cincinnati,OH
3239481600	7	1010	1024	1048	1052	84	16	10	4	14	10	0	6	0	0	20417	Cincinnati,OH	Des Moines,IA
3239481600	7	1055	1115	1216	1227	61	-3	-5	11	20	0	0	0	0	0	20417	Washington,DC	Boston,MA
3239568000	1	1705	1715	1753	1758	38	-2	5	5	10	0	0	0	0	0	20417	Cincinnati,OH	Knoxville,TN
3239740800	3	1200	1219	1340	1348	81	-2	-6	8	19	0	0	0	0	0	20417	Greensboro/High Point,NC	New York,NY
3239740800	3	1300	1316	1513	1515	57	-15	-9	2	16	0	0	0	0	0	20417	St. Louis,MO	Cincinnati,OH
3239740800	3	1807	1819	1932	1938	133	-12	-3	6	12	0	0	0	0	0	20417	Cincinnati,OH	Austin,TX
3239827200	4	630	647	748	800	61	-5	0	12	17	0	0	0	0	0	20417	Pittsburgh,PA	New York,NY
3237235200	2	1532	1556	1635	1637	39	50	47	2	24	0	0	0	0	50	20304	Chicago,IL	Wausau/Marshfield,WI
3237321600	3	1655	1702	1750	1755	48	-9	-5	5	7	0	0	0	0	0	20304	Boise,ID	Salt Lake City,UT
3237321600	3	646	659	725	737	86	-1	-9	12	13	0	0	0	0	0	20304	St. George,UT	Los Angeles,CA
3237408000	4	1120	1145	1206	1211	81	0	-3	5	25	0	0	0	0	0	20304	Salt Lake City,UT	Medford,OR
3237494400	5	1921	1936	2004	2007	88	12	17	3	15	0	0	0	0	0	20304	Salt Lake City,UT	Los Angeles,CA
3237580800	6	602	609	558	602	49	-12	2	4	7	0	0	0	0	0	20304	Dayton,OH	Chicago,IL
3237580800	6	1024	1041	1200	1204	79	6	9	4	17	0	0	0	0	0	20304	Denver,CO	El Paso,TX
3237580800	6	1009	1032	1158	1205	146	2	4	7	23	0	0	0	0	0	20304	Chicago,IL	Albuquerque,NM
3237667200	7	744	804	817	821	13	1	-1	4	20	0	0	0	0	0	20304	Santa Ana,CA	Los Angeles,CA
3237667200	7	630	641	715	735	94	-2	-4	20	11	0	0	0	0	0	20304	Albuquerque,NM	Los Angeles,CA
3237667200	7	1004	1025	1318	1323	113	1	-1	5	21	0	0	0	0	0	20304	Denver,CO	Milwaukee,WI
3237667200	7	1346	1359	1556	1600	57	18	18	4	13	0	0	0	0	18	20304	Denver,CO	Lincoln,NE
3237753600	1	1213	1234	1308	1313	94	15	5	5	21	0	0	0	15	0	20304	Salt Lake City,UT	Long Beach,CA
3237753600	1	557	608	640	646	32	-9	-3	6	11	0	0	0	0	0	20304	Green Bay/Clintonville,WI	Chicago,IL
3237753600	1	836	859	1108	1112	129	4	6	4	23	0	0	0	0	0	20304	Chicago,IL	Austin,TX
3237840000	2	634	643	902	907	79	-8	-6	5	9	0	0	0	0	0	20304	Indio/Palm Springs,CA	Salt Lake City,UT
3237926400	3	1920	1932	1948	1950	16	17	20	2	12	17	0	0	0	0	20304	Santa Ana,CA	Los Angeles,CA
3238012800	4	1659	1713	1740	1747	87	17	12	7	14	17	0	0	0	0	20304	St. George,UT	Los Angeles,CA
3238012800	4	953	1014	1037	1040	23	4	-2	3	21	0	0	0	0	0	20304	San Francisco,CA	Sacramento,CA
3238012800	4	1132	1145	1244	1254	59	46	42	10	13	46	0	0	0	0	20304	Santa Ana,CA	San Francisco,CA
3238099200	5	1331	1344	1422	1428	38	3	-3	6	13	0	0	0	0	0	20304	Pocatello,ID	Salt Lake City,UT
3238099200	5	600	608	551	559	43	-15	0	8	8	0	0	0	0	0	20304	Dayton,OH	Chicago,IL
3238099200	5	1948	1955	2031	2038	36	8	7	7	7	0	0	0	0	0	20304	Fresno,CA	San Francisco,CA
3238099200	5	1929	1936	2003	2009	87	-4	-6	6	7	0	0	0	0	0	20304	Boise,ID	San Francisco,CA
3238099200	5	2213	2235	2254	2258	19	-2	-7	4	22	0	0	0	0	0	20304	San Francisco,CA	Sacramento,CA
3238099200	5	1002	1013	1103	1108	50	-12	-10	5	11	0	0	0	0	0	20304	Rapid City,SD	Denver,CO
3238185600	6	1820	1833	2019	2027	46	29	40	8	13	29	0	0	0	0	20304	Chicago,IL	Detroit,MI
3238185600	6	849	906	931	932	25	0	-2	1	17	0	0	0	0	0	20304	San Francisco,CA	Monterey,CA
3238185600	6	1021	1054	1110	1115	76	1	-8	5	33	0	0	0	0	0	20304	Knoxville,TN	Chicago,IL
3238272000	7	1303	1313	1527	1531	74	-11	-7	4	10	0	0	0	0	0	20304	Indio/Palm Springs,CA	Salt Lake City,UT
3238272000	7	616	640	908	915	88	14	1	7	24	0	0	0	0	0	20304	Eugene,OR	Salt Lake City,UT
3238272000	7	2121	2137	2214	2218	37	2	-1	4	16	0	0	0	0	0	20304	Los Angeles,CA	Fresno,CA
3238358400	1	1408	1416	1526	1537	130	-9	-11	11	8	0	0	0	0	0	20304	Omaha,NE	Salt Lake City,UT
3238358400	1	654	709	737	744	88	6	-1	7	15	0	0	0	0	0	20304	St. George,UT	Los Angeles,CA
3238531200	3	1817	1825	1855	1902	30	-3	-3	7	8	0	0	0	0	0	20304	Milwaukee,WI	Chicago,IL
3238531200	3	1836	1845	1849	1857	64	-3	4	8	9	0	0	0	0	0	20304	Cleveland,OH	Chicago,IL
3238617600	4	1205	1215	1247	1249	32	-8	-3	2	10	0	0	0	0	0	20304	Los Angeles,CA	San Diego,CA
3238617600	4	1256	1310	1329	1334	19	4	2	5	14	0	0	0	0	0	20304	Los Angeles,CA	Ontario/San Bernardino,CA
3238617600	4	1016	1025	1135	1141	70	-6	-5	6	9	0	0	0	0	0	20304	Billings,MT	Denver,CO
3238704000	5	731	740	757	805	17	-5	-4	8	9	0	0	0	0	0	20304	Santa Ana,CA	Los Angeles,CA
3238790400	6	1021	1050	1331	1336	101	-2	-2	5	29	0	0	0	0	0	20304	Salt Lake City,UT	Fargo,ND
3238790400	6	1310	1323	1554	1558	91	-19	-5	4	13	0	0	0	0	0	20304	Los Angeles,CA	Albuquerque,NM
3238876800	7	1159	1206	1232	1234	26	-16	-7	2	7	0	0	0	0	0	20304	Indio/Palm Springs,CA	Los Angeles,CA
3238876800	7	1611	1627	1725	1729	58	116	122	4	16	0	0	0	0	116	20304	Los Angeles,CA	Phoenix,AZ
3238876800	7	1812	1830	1931	1934	61	-3	-4	3	18	0	0	0	0	0	20304	Los Angeles,CA	Sacramento,CA
3238876800	7	702	712	843	851	91	-14	-2	8	10	0	0	0	0	0	20304	Birmingham,AL	Chicago,IL
3239049600	2	813	833	913	917	100	5	7	4	20	0	0	0	0	0	20304	Salt Lake City,UT	Seattle,WA
3239049600	2	1003	1018	1318	1323	120	8	1	5	15	0	0	0	0	0	20304	Denver,CO	Memphis,TN
3239049600	2	1912	1920	1954	2003	34	-17	-11	9	8	0	0	0	0	0	20304	Appleton,WI	Chicago,IL
3239136000	3	1049	1101	1239	1242	38	-12	-6	3	12	0	0	0	0	0	20304	Chicago,IL	Traverse City,MI
3239136000	3	2014	2057	2202	2207	65	16	-1	5	43	16	0	0	0	0	20304	Chicago,IL	Springfield,MO
3239222400	4	1418	1432	1459	1502	27	5	-2	3	14	0	0	0	0	0	20304	Eugene,OR	Portland,OR
3239222400	4	536	545	639	644	54	-4	-4	5	9	0	0	0	0	0	20304	Redding,CA	San Francisco,CA
3239222400	4	1848	1917	2133	2139	76	27	28	6	29	0	0	0	0	27	20304	Chicago,IL	Roanoke,VA
3239308800	5	1919	1930	2057	2105	87	55	44	8	11	0	55	0	0	0	20304	Casper,WY	Salt Lake City,UT
3239308800	5	1306	1321	1321	1328	60	8	5	7	15	0	0	0	0	0	20304	Salt Lake City,UT	Las Vegas,NV
3239308800	5	1234	1239	1322	1327	43	-13	-5	5	5	0	0	0	0	0	20304	Montrose/Delta,CO	Denver,CO
3239395200	6	1727	1736	2004	2009	88	9	17	5	9	0	0	0	0	0	20304	Long Beach,CA	Salt Lake City,UT
3239481600	7	1720	1725	1757	1800	32	-18	-5	3	5	0	0	0	0	0	20304	Pocatello,ID	Salt Lake City,UT
3239481600	7	1614	1624	1732	1734	68	60	59	2	10	60	0	0	0	0	20304	San Francisco,CA	Santa Barbara,CA
3239481600	7	1236	1247	1322	1331	95	-8	-10	9	11	0	0	0	0	0	20304	Fargo,ND	Denver,CO
3239481600	7	1002	1016	1308	1313	112	-3	-1	5	14	0	0	0	0	0	20304	Denver,CO	Memphis,TN
3239568000	1	1343	1354	1653	1659	119	25	32	6	11	25	0	0	0	0	20304	Salt Lake City,UT	Tulsa,OK
3239568000	1	1439	1450	1557	1604	67	-6	-6	7	11	0	0	0	0	0	20304	Rapid City,SD	Denver,CO
3239568000	1	1833	1846	1939	1943	53	-6	-2	4	13	0	0	0	0	0	20304	Los Angeles,CA	Oakland,CA
3239654400	2	1554	1601	1651	1658	50	-9	-5	7	7	0	0	0	0	0	20304	Casper,WY	Denver,CO
3239740800	3	1500	1510	1551	1555	41	-1	0	4	10	0	0	0	0	0	20304	Salt Lake City,UT	Twin Falls,ID
3239740800	3	2042	2047	2149	2156	62	-19	-6	7	5	0	0	0	0	0	20304	Monterey,CA	Los Angeles,CA
3239740800	3	620	630	717	724	107	-21	-4	7	10	0	0	0	0	0	20304	Madison,WI	Denver,CO
3239827200	4	1904	1927	2031	2037	64	91	84	6	23	0	0	0	0	91	20304	Denver,CO	Salt Lake City,UT
3239827200	4	1323	1335	1331	1346	56	-13	-5	15	12	0	0	0	0	0	20304	Lexington,KY	Chicago,IL
3239827200	4	1342	1352	1641	1650	109	-13	-3	9	10	0	0	0	0	0	20304	Rapid City,SD	Chicago,IL
3238358400	1	1519	1530	1824	1835	354	6	9	11	11	0	0	0	0	0	20312	Phoenix,AZ	Kahului,HI
3239654400	2	942	957	1156	1159	299	-6	-8	3	15	0	0	0	0	0	20312	Oakland,CA	Kahului,HI
3237321600	3	1118	1134	1938	1941	304	-14	-7	3	16	0	0	0	0	0	19977	Los Angeles,CA	New York,NY
3239740800	3	2036	2045	448	452	303	-3	-4	4	9	0	0	0	0	0	19977	Lihue,HI	Los Angeles,CA
3239654400	2	2315	2329	500	507	211	1	0	7	14	0	0	0	0	0	19977	Los Angeles,CA	Chicago,IL
3238876800	7	619	632	1206	1214	214	-12	-1	8	13	0	0	0	0	0	19977	San Francisco,CA	Chicago,IL
3239481600	7	1621	1657	1839	1847	222	7	-4	8	36	0	0	0	0	0	19977	Philadelphia,PA	Denver,CO
3238790400	6	2242	2300	423	429	203	-12	-3	6	18	0	0	0	0	0	19977	San Francisco,CA	Chicago,IL
3238272000	7	1944	1958	2133	2137	95	-8	-1	4	14	0	0	0	0	0	19977	Seattle,WA	San Francisco,CA
3239481600	7	834	902	1655	1711	293	1	-9	16	28	0	0	0	0	0	19977	San Francisco,CA	Philadelphia,PA
3237753600	1	1904	1923	2201	2205	98	-23	-11	4	19	0	0	0	0	0	19977	Chicago,IL	Hartford,CT
3238358400	1	2220	2236	554	600	258	-20	0	6	16	0	0	0	0	0	19977	San Francisco,CA	Washington,DC
3238790400	6	1552	1610	2055	2100	165	19	17	5	18	0	0	6	0	13	19977	Denver,CO	Charlotte,NC
3238963200	1	2318	2329	637	644	248	-26	-7	7	11	0	0	0	0	0	19977	Seattle,WA	Washington,DC
3237753600	1	2209	2221	2259	2305	98	140	149	6	12	0	0	0	0	140	19977	Baltimore,MD	Chicago,IL
3238617600	4	1701	1713	1831	1833	138	-8	-3	2	12	0	0	0	0	0	19977	Denver,CO	Portland,OR
3239481600	7	1032	1044	1121	1126	37	-4	-5	5	12	0	0	0	0	0	19977	San Francisco,CA	Reno,NV
3238531200	3	653	705	800	804	55	-21	-7	4	12	0	0	0	0	0	19977	Jackson,WY	Denver,CO
3238444800	2	1059	1109	1332	1340	83	-4	-1	8	10	0	0	0	0	0	19977	Chicago,IL	Washington,DC
3239049600	2	1712	1720	1652	1711	32	51	51	19	8	51	0	0	0	0	19977	Grand Rapids,MI	Chicago,IL
3238099200	5	656	708	1020	1031	132	-3	-4	11	12	0	0	0	0	0	19977	Seattle,WA	Denver,CO
3239049600	2	1638	1702	1731	1735	89	7	20	4	24	0	0	0	0	0	19977	Charlotte,NC	Chicago,IL
3239740800	3	1705	1717	1825	1829	128	-7	0	4	12	0	0	0	0	0	19977	Denver,CO	Oakland,CA
3239568000	1	1251	1322	1617	1625	115	9	-4	8	31	0	0	0	0	0	19977	Chicago,IL	Boston,MA
3238444800	2	1044	1056	1204	1209	68	-12	-7	5	12	0	0	0	0	0	19977	San Diego,CA	San Francisco,CA
3237321600	3	1838	1846	2010	2021	144	34	41	11	8	0	0	0	0	34	19977	New Orleans,LA	Denver,CO
3238617600	4	1758	1805	1922	1927	137	-23	-2	5	7	0	0	0	0	0	19977	New Orleans,LA	Denver,CO
3237667200	7	1040	1103	1635	1640	212	36	25	5	23	25	0	11	0	0	19977	Denver,CO	Boston,MA
3239654400	2	1818	1833	1933	1943	60	23	28	10	15	0	0	0	0	23	19977	San Francisco,CA	Santa Ana,CA
3237235200	2	2147	2157	2248	2253	111	30	44	5	10	30	0	0	0	0	19977	Denver,CO	Santa Ana,CA
3237667200	7	2058	2111	2210	2243	119	20	-5	33	13	0	0	20	0	0	19977	Denver,CO	Santa Ana,CA
3238790400	6	552	603	632	640	89	-13	-8	8	11	0	0	0	0	0	19977	Washington,DC	Chicago,IL
3237494400	5	857	907	1129	1131	82	-16	-3	2	10	0	0	0	0	0	19977	Chicago,IL	Washington,DC
3238444800	2	1633	1642	1900	1903	78	4	28	3	9	0	0	0	0	0	19977	Chicago,IL	Washington,DC
3239481600	7	1640	1650	1726	1734	96	-21	-5	8	10	0	0	0	0	0	19977	Washington,DC	Chicago,IL
3239740800	3	1442	1501	1804	1813	123	3	-3	9	19	0	0	0	0	0	19977	Denver,CO	Chicago,IL
3239308800	5	855	910	1019	1021	69	12	15	2	15	0	0	0	0	0	19977	San Francisco,CA	San Diego,CA
3239568000	1	913	934	1009	1013	95	44	41	4	21	41	0	3	0	0	19977	Dallas/Ft.Worth,TX	Denver,CO
3239136000	3	557	614	845	852	91	-11	-3	7	17	0	0	0	0	0	19977	Chicago,IL	New York,NY
3239740800	3	1216	1252	1400	1408	128	50	21	8	36	21	0	29	0	0	19977	New York,NY	Chicago,IL
3238617600	4	1423	1445	1741	1748	116	7	8	7	22	0	0	0	0	0	19977	San Francisco,CA	Denver,CO
3239136000	3	723	731	738	747	67	-6	-5	9	8	0	0	0	0	0	19977	Wichita,KS	Denver,CO
3239222400	4	1839	1850	1953	1956	63	53	57	3	11	0	0	0	0	53	19977	San Diego,CA	San Francisco,CA
3237667200	7	1745	1759	1920	1925	141	2	7	5	14	0	0	0	0	0	19977	Chicago,IL	Eagle,CO
3238358400	1	1828	1840	2137	2145	117	-15	-10	8	12	0	0	0	0	0	19977	San Jose,CA	Denver,CO
3238012800	4	1338	1407	2135	2139	268	50	53	4	29	7	0	0	0	43	19977	San Francisco,CA	Washington,DC
3238272000	7	1202	1211	1226	1234	75	-1	-3	8	9	0	0	0	0	0	19977	Omaha,NE	Denver,CO
3239136000	3	1250	1302	1320	1328	78	48	40	8	12	0	0	8	0	40	19977	Omaha,NE	Denver,CO
3239827200	4	1008	1019	1145	1154	206	-6	-6	9	11	0	0	0	0	0	19977	Baltimore,MD	Denver,CO
3237667200	7	1015	1035	1609	1611	214	-7	6	2	20	0	0	0	0	0	19977	San Francisco,CA	Chicago,IL
3237408000	4	1242	1256	1452	1454	236	31	27	2	14	27	0	4	0	0	19977	Chicago,IL	Portland,OR
3238272000	7	1307	1326	1458	1503	92	16	19	5	19	0	0	0	0	16	19977	San Francisco,CA	Seattle,WA
3238272000	7	1817	1843	1935	1938	112	35	43	3	26	0	0	0	0	35	19977	Hartford,CT	Chicago,IL
3238531200	3	1406	1416	1508	1517	112	5	8	9	10	0	0	0	0	0	19977	St. Louis,MO	Denver,CO
3238617600	4	1942	1956	2145	2152	109	77	91	7	14	0	0	0	0	77	19977	Dallas/Ft.Worth,TX	Chicago,IL
3238444800	2	657	711	1000	1006	109	-14	-3	6	14	0	0	0	0	0	19977	Los Angeles,CA	Denver,CO
3238963200	1	1028	1043	1056	1058	73	-21	-12	2	15	0	0	0	0	0	19977	Buffalo,NY	Chicago,IL
3239395200	6	801	812	929	934	197	-11	-6	5	11	0	0	0	0	0	19977	Dallas/Ft.Worth,TX	San Francisco,CA
3238531200	3	1031	1048	1628	1633	220	2	-7	5	17	0	0	0	0	0	19977	Denver,CO	Fort Lauderdale,FL
3237408000	4	2113	2134	2244	2248	190	48	53	4	21	9	0	0	0	39	19977	Chicago,IL	Phoenix,AZ
3238099200	5	1922	1942	2015	2024	93	0	-8	9	20	0	0	0	0	0	19977	Denver,CO	Las Vegas,NV
3239740800	3	1839	1856	2002	2007	66	87	89	5	17	0	0	1	0	86	19977	Las Vegas,NV	San Francisco,CA
3239568000	1	1830	1858	2004	2010	66	1	-9	6	28	0	0	0	0	0	19977	Las Vegas,NV	San Francisco,CA
3239308800	5	1932	1944	2039	2044	115	-5	-3	5	12	0	0	0	0	0	19977	Denver,CO	Reno,NV
3237580800	6	1923	1935	2018	2021	43	-14	-5	3	12	0	0	0	0	0	19977	Las Vegas,NV	Los Angeles,CA
3239222400	4	1528	1654	1844	1847	170	49	-9	3	86	0	0	49	0	0	19977	Miami,FL	Chicago,IL
3239395200	6	1807	1822	1937	1944	135	-25	-8	7	15	0	0	0	0	0	19977	Orlando,FL	Chicago,IL
3237926400	3	2327	2341	641	703	240	6	-3	22	14	0	0	0	0	0	19977	Las Vegas,NV	Washington,DC
3239395200	6	558	614	802	806	108	2	-2	4	16	0	0	0	0	0	19977	Orlando,FL	Washington,DC
3238185600	6	1810	1822	2152	2156	150	-9	0	4	12	0	0	0	0	0	19977	Chicago,IL	West Palm Beach/Palm Beach,FL
3237235200	2	1736	1747	1759	1805	192	-20	-3	6	11	0	0	0	0	0	20355	Indianapolis,IN	Phoenix,AZ
3237321600	3	1658	1715	1823	1828	248	-8	-1	5	17	0	0	0	0	0	20355	Washington,DC	Phoenix,AZ
3237321600	3	845	904	1614	1618	250	3	0	4	19	0	0	0	0	0	20355	Phoenix,AZ	Fort Lauderdale,FL
3237321600	3	854	913	1036	1048	83	-4	-6	12	19	0	0	0	0	0	20355	San Jose,CA	Phoenix,AZ
3237321600	3	1349	1404	1506	1510	62	0	-1	4	15	0	0	0	0	0	20355	Sacramento,CA	Las Vegas,NV
3237667200	7	1555	1619	1725	1732	66	-1	-3	7	24	0	0	0	0	0	20355	Las Vegas,NV	San Francisco,CA
3238099200	5	1334	1347	1430	1442	43	3	-1	12	13	0	0	0	0	0	20355	Phoenix,AZ	Las Vegas,NV
3238185600	6	1824	1841	1922	1931	41	-2	0	9	17	0	0	0	0	0	20355	Phoenix,AZ	Las Vegas,NV
3238272000	7	2032	2044	2132	2140	48	46	51	8	12	46	0	0	0	0	20355	Phoenix,AZ	San Diego,CA
3238444800	2	854	910	909	920	119	2	4	11	16	0	0	0	0	0	20355	Dallas/Ft.Worth,TX	Phoenix,AZ
3238531200	3	2217	2250	2338	2343	228	25	17	5	33	0	0	8	0	17	20355	Atlanta,GA	Las Vegas,NV
3238531200	3	933	945	1048	1055	63	-3	-3	7	12	0	0	0	0	0	20355	Los Angeles,CA	Phoenix,AZ
3238617600	4	2247	2310	730	733	320	-24	-8	3	23	0	0	0	0	0	20355	Honolulu,HI	Phoenix,AZ
3238790400	6	2209	2221	2240	2307	139	-6	-10	27	12	0	0	0	0	0	20355	Dallas/Ft.Worth,TX	Las Vegas,NV
3238876800	7	1504	1518	1913	1924	115	2	-1	11	14	0	0	0	0	0	20355	Phoenix,AZ	Dallas/Ft.Worth,TX
3238963200	1	1247	1258	1721	1734	143	11	5	13	11	0	0	0	0	0	20355	Las Vegas,NV	Dallas/Ft.Worth,TX
3239049600	2	1655	1712	1810	1814	178	123	123	4	17	0	0	0	123	0	20355	Minneapolis/St. Paul,MN	Las Vegas,NV
3239049600	2	1451	1509	1910	1914	121	-7	0	4	18	0	0	0	0	0	20355	Phoenix,AZ	Omaha,NE
3239136000	3	1736	1751	1834	1838	43	-6	-4	4	15	0	0	0	0	0	20355	Los Angeles,CA	Las Vegas,NV
3239136000	3	1652	1704	1759	1804	55	10	19	5	12	0	0	0	0	0	20355	Phoenix,AZ	Los Angeles,CA
3239222400	4	1152	1225	1642	1650	137	40	22	8	33	22	0	18	0	0	20355	Las Vegas,NV	Dallas/Ft.Worth,TX
3239222400	4	923	1049	1814	1820	265	125	38	6	86	0	38	87	0	0	20355	Phoenix,AZ	Fort Lauderdale,FL
3239308800	5	1921	1930	2018	2023	48	1	11	5	9	0	0	0	0	0	20355	Phoenix,AZ	Ontario/San Bernardino,CA
3239481600	7	1000	1014	1156	1159	282	-21	-5	3	14	0	0	0	0	0	20355	New York,NY	Phoenix,AZ
3239481600	7	1856	1915	1955	2006	40	41	37	11	19	0	0	4	0	37	20355	Las Vegas,NV	Los Angeles,CA
3239481600	7	2348	5	504	511	179	-21	-8	7	17	0	0	0	0	0	20355	Las Vegas,NV	Chicago,IL
3239481600	7	842	905	1354	1404	169	13	-3	10	23	0	0	0	0	0	20355	Phoenix,AZ	Memphis,TN
3239568000	1	1657	1708	1836	1841	88	14	25	5	11	0	0	0	0	0	20355	Phoenix,AZ	Oakland,CA
3239654400	2	2127	2142	2243	2254	61	48	46	11	15	46	0	2	0	0	20355	Las Vegas,NV	San Francisco,CA
3239740800	3	650	719	906	916	287	2	0	10	29	0	0	0	0	0	20355	New York,NY	Phoenix,AZ
3239740800	3	1801	1814	131	141	257	-26	1	10	13	0	0	0	0	0	20355	Las Vegas,NV	New York,NY
3239740800	3	2126	2143	2241	2245	178	-17	0	4	17	0	0	0	0	0	20355	Minneapolis/St. Paul,MN	Las Vegas,NV
